name,addr,tel
춘천사농1교실,강원 춘천시 사농동,033-264-0510
강원홍천3교실,강원도 홍천군 홍천읍 희망로 4길 4,033-432-7050
천왕1교실,서울 구로구 천왕동,02-2685-2097
인천계산1교실,인천 계양구 계산동,032-548-4616
김해삼계1교실,경남 김해시 삼계동 1410-2 주상가동 204호(분성5단지 푸르지오),055-335-7035
천안불당1교실,충남 천안시 서북구 불당동,041-568-8003
부산기장3교실,부산 기장군 장안읍 길천리,051-727-1969
천안구성1교실,충청남도 천안시 동남구 청수로 125,041-555-0306
부산우동3교실,부산 해운대구 우1동,051-746-7666
화성남양2교실,,
서귀포서호1교실,제주 서귀포시 서호동,064-739-2101
대전오류1교실,대전 중구 오류동,042-537-1007
정읍상동2교실,전북 정읍시 상동,063-531-8822
천안신방2교실,충남 천안시 동남구 신방동,041-574-7105
원주단구1교실,강원 원주시 단구동,033-766-4050
광주광천1교실,광주 서구 광천동,062-364-0304
양산범어교실,경상남도 양산시 새실로 159,055-366-2319
양산평산1교실,경남 양산시 평산동,055-364-1840
수원권선1교실,경기도 수원시 권선구 권선동 1311-8,031-232-3515
청주산남2교실,,
인천송림3교실,인천 동구 송림4동,032-891-0766
천안백석1교실,충청남도 천안시 서북구 백석4길 38 (백석동),041-561-0579
대구감삼1교실,대구광역시 달서구 당산로 89 (감삼동),053-524-7676
대구평리4교실,대구 서구 내당4동,053-568-2100
대구지산2교실,대구 수성구 지산1동,053-765-1494
전주평화교실,전북 전주시 완산구 평화동2가,063-224-0535
군산미장1교실,전라북도 군산시 미장안길 60,063-442-7878
전주중화산2교실,전북 전주시 완산구 중화산동2가,063-231-7778
군산나운2교실,,
오류남교실,서울 구로구 오류2동,02-2688-2644
대전정림1교실,대전 서구 정림동,042-585-6960
수원화서4교실,경기 수원시 팔달구 화서동,031-298-3787
안산본오1교실,경기 안산시 상록구 본오2동,031-406-7542
김천부곡교실,경북 김천시 부곡동,054-435-5410
대전가장1교실,,042-524-0901
충주칠금3교실,충북 충주시 칠금동,043-857-3515
대전도마1교실,대전 서구 도마동,042-525-6147
신내3교실,서울 중랑구 신내동,02-2209-8908
부산우동1교실,부산 해운대구 우1동,051-746-9766
대구신서1교실,대구 동구 신서동,053-963-0582
부천역곡교실,경기 부천시 원미구 역곡동,032-342-1618
홍성월산1교실,,
용산1교실,서울특별시 용산구 용산동2가 1-458,02-310-9999
화성봉담동화1교실,경기도 화성시 동화길 93-6,031-278-2965
망원1교실,서울특별시 마포구 망원동 373-7,02--1319
삼척남양1교실,강원 삼척시 남양동,
광명하안6교실,경기 광명시 하안동,02-898-3003
수원화서3교실,경기 수원시 팔달구 화서동,031-241-1937
포항원동1교실,경상북도 포항시 남구 오천읍 남원로 85-73,054-274-3383
동탄금호교실,경기 화성시 반송동,031-613-7191
장위1교실,서울특별시 성북구 장월로8길 42 (장위동),02-912-6888
부산반송1교실,"부산광역시 해운대구 신반송로 80 (반송동, 엘아이지건영아파트)",051-545-2005
대전송강1교실,대전광역시 유성구 테크노4로 119 (관평동),042-936-5551
고양옥빛1교실,경기 고양시 덕양구 화정동,031-979-3589
청주산남1교실,충북 청주시 흥덕구 산남동,043-292-1144
대구유천1교실,대구 달서구 유천동,070-8911-3656
부산구포2교실,부산 북구 구포2동,051-343-3505
아산배방2교실,충남 아산시 배방읍 북수리,070-7560-5941
양주백석동화1교실,경기 양주시 백석읍 가업리,031-855-0706
하남창우1교실,경기 하남시 창우동,070-8883-8333
부산화명대림교실,부산 북구 화명동,010-3317-2815
마산석전교실,경남 마산시 석전동,055-295-8822
수원고색1교실,경기도 수원시 권선구 고색동 306-1 거산아파트,031-295-1578
대구봉덕2교실,대구 남구 봉덕동,053-473-0505
상계10교실,서울 노원구 상계8동,02-936-5505
고척4교실,서울 구로구 고척동,02-2617-0678
시흥장현교실,경기 시흥시 장현동,031-312-0575
사천사남1교실,경남 사천시 사남면 월성리,055-853-4505
인천관교3교실,인천광역시 남구 인하로352번길 11-12 (인천관교 한신휴플러스),032-429-0170
수원매탄4교실,경기도 수원시 영통구 매영로 58 (매탄동),031-212-3596
진주평거1교실,경남 진주시 평거동,055-755-7730
김포양촌1교실,경기도 김포시 양촌읍 학운리 2807,
대전대정1교실,대전광역시 유성구 대정동  312-7,042-545-0509
양주덕계교실,경기 양주시 덕계동,031-868-5495
파주목동1교실,경기도 파주시 목동동 101 산내마을11단지 현대아이파크 아파트,010-9193-9138
김포우남1교실,경기 김포시 장기동,031-983-6825
강릉교3동교실,강원 강릉시 교동,033-641-0533
광양창덕1교실,전남 광양시 광양읍 용강리,061--7332
부산덕천1교실,부산 북구 덕천동,051-335-8966
경남남해미조교실,경남 남해군 미조면 미조리,055-867-6846
거제고현1교실,경남 거제시 고현동,070-7769-5102
경북영양1교실,경북 영양군 영양읍 서부리,054-683-1700
동해쇄운1교실,강원 동해시 쇄운동,
신내2교실,서울 중랑구 신내동,02-6085-5105
구미옥계2교실,경상북도 구미시 옥계동 788-6,054-471-9890
대전노은1교실,대전 유성구 지족동,042-825-0501
광주첨단3교실,광주광역시 광산구 첨단중앙로68번길 131 (첨단3차부영사랑으로아파트),062-974-0994
부산남산1교실,부산 금정구 남산동,051-514-0582
구미봉곡교실,경상북도 구미시 도봉로 76-61 (도량동),054-456-5105
대전봉명1교실,대전광역시 유성구 도안대로 560 (도안마을1단지),042-824-0579
전주효자청솔교실,전라북도 전주시 완산구 효자동 용머리로101  (효자동1가),063-908-7080
안양관양2교실,경기 안양시 동안구 관양동,031-424-7676
대구장기1교실,대구광역시 달서구 한들로 21,053-270-8580
전북고창읍1교실,전북 고창군 고창읍 읍내리,063-563-2433
안산선부3교실,경기 안산시 단원구 선부2동,031-507-2737
인천학익3교실,인천 남구 학익1동,032-873-0584
김포감정1교실,경기도 김포시 감정동 696 중봉마을 신안실크밸리,031-983-0579
안산선부2교실,경기 안산시 단원구 선부3동,031-439-0979
상계8교실,"서울특별시 노원구 동일로227길 85 (상계동, 상계주공11단지아파트)",02-930-1644
남양주진건교실,경기 남양주시 진건읍 용정리,031-529-2990
구리교문교실,경기 구리시 교문동,010-9467-6920
양산덕계교실,경남 양산시 덕계동,055-385-9901
부산연산1교실,부산 연제구 연산9동,051-761-0579
대구평리3교실,대구 서구 평리동,053-527-8178
진주금산1교실,경상남도 진주시 중천로53번길 12,055-757-6253
부산학장1교실,부산 사상구 학장동 573-1번지,051-321-0594
삼선1교실,서울 성북구 삼선동3가,02-763-0437
대현1교실,서울특별시 서대문구 대현동 144,02-313-0502
전남담양1교실,전남 담양군 담양읍 지침리,061-382-7943
강화관청1교실,인천 강화군 강화읍 관청리,032-932-0815
수원구운2교실,경기도 수원시 권선구 구운동 890,031-278-4060
상계수락1교실,서울특별시 노원구 상계동 1313-1,02-933-9168
대구다사1교실,대구 달성군 다사읍 죽곡리,053-593-5105
대구이곡5교실,대구광역시 달서구 용산동 419-1,053-592-0581
전남벌교1교실,전남 보성군 벌교읍 벌교리,061-857-8209
오산운암1교실,경기 오산시 부산동,031-373-2606
인천동춘3교실,인천 연수구 동춘3동 925번지,032-812-0548
용인고림1교실,경기 용인시 처인구 고림동,031--0502
경주동천2교실,경북 경주시 동천동,054-771-4252
삼척정상1교실,강원 삼척시 정상동,033-572-8205
대구이곡3교실,"대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)",053-581-9338
용인유림1교실,경기 용인시 유방동,031-335-6786
광주동림2교실,광주 북구 동림동,062-525-5105
마산삼계교실,경남 마산시 내서읍 삼계리,055-232-0579
양재1교실,서울특별시 서초구 양재동 334-6(강남대로 8길 69) 2층,02-6677-7769
강릉교2동교실,강원 강릉시 교2동,033-646-0582
용인둔전1교실,경기도 용인시 처인구 포곡읍 둔전리,031-335-0582
방배1교실,서울 서초구 방배동,02-588-0504
춘천후평1교실,강원 춘천시 후평3동,033-912-1105
방화5교실,서울 강서구 방화2동,02-2661-0551
일산산들2교실,경기 고양시 일산동구 중산동,031-975-0584
베트남하노이교실,베트남하노이,070-8632-3693
김해삼방2교실,경남 김해시 삼방동,055-322-0542
공릉2교실,서울 노원구 공릉동,02-977-0582
부산좌동2교실,부산 해운대구 좌동,051-704-3232
광주진월2교실,광주 남구 진월동,062-673-5105
경남고성1교실,경남 고성군 고성읍 서외리,055-673-6879
광명하안3교실,경기 광명시 하안동,02-898-0553
광주문흥2교실,광주 북구 문흥동,062-269-5105
목포옥암1교실,전남 목포시 옥암동,061-282-3337
고양화정4교실,경기도 고양시 덕양구 화정동 870,031-965-3313
의정부녹양현대1교실,경기 의정부시 녹양동,031--7119
광주문흥1교실,광주 북구 문흥동,062-266-5105
전남화순1교실,전남 화순군 화순읍,061-373-5105
안동옥동2교실,경북 안동시 옥동,054-854-3588
포천소흘1교실,경기 포천시 소흘읍,031-541-6787
동탄반송1교실,경기도 화성시 반송동 107-1,031-8003-5117
광주비아1교실,광주 광산구 비아동,062-953-5105
익산어양1교실,,
동탄능동1교실,경기 화성시 능동,031-613-0506
김포북변2교실,경기도 김포시 감정동 448-15,031-996-0543
목동10교실,서울 양천구 신정4동,02-2691-5105
세종대평1교실,세종시 대평동 한누리대로 2236,042-639-5105
시흥목감1교실,경기 시흥시 조남동,031-482-0579
청주용암3교실,충청북도 청주시 상당구 용암동 2672,043-286-7712
김해지내1교실,경남 김해시 지내동,055-336-5105
인천논현2교실,인천 남동구 논현동,032-441-0550
대구서변1교실,"대구광역시 북구 서변로 26 (서변동, 동서변 월드메르디앙 아파트)",053-942-0582
대구지산교실,대구 수성구 지산동,053-781-5105
상계7교실,서울 노원구 상계동,02-936-5105
대구대명1교실,대구 남구 대명동,053-627-0909
울산삼남1교실,울산 울주군 삼남면,052-264-7822
전주삼천3교실,전라북도 전주시 완산구 삼천천변1길 17 (삼천동1가),063-225-0582
화곡6교실,서울 강서구 화곡동,02-2699-8205
전북봉동1교실,전북 완주군 봉동읍 둔산리 877-8 IM빌딩3층,063-263-0582
대구이곡2교실,"대구광역시 달서구 계대동문로 99 (이곡동, 성서보성화성타운)",053-591-0975
부천소사1교실,경기 부천시 소사구 소사본동,032-351-5105
광주경안1교실,경기 광주시 경안동,031-766-1109
대구관음1교실,대구 북구 관음동,053-325-8815
강릉입암1교실,강원 강릉시 입암동,033-652-0505
의정부가능1교실,경기 의정부시 가능2동,031-837-7905
안동송현교실,경상북도 안동시 경동로 304 (송현동),054-841-2552
인천구월2교실,인천 남동구 구월동,032-473-0509
화성반월1교실,,
충주용산1교실,충청북도 충주시 형설로 58 (용산동),043-855-7288
하남신장1교실,경기 하남시 신장동,031-796-0536
공주교동1교실,충남 공주시 교동,041-857-9050
밀양삼문1교실,경상남도 밀양시 미리벌로2길 8,055-356-8836
양주삼숭1교실,경기 양주시 삼숭동,031-841-8805
광주지산1교실,광주 동구 지산동,062-223-5105
석계2교실,서울 노원구 월계1동,02-941-5195
김해전하1교실,경상남도 김해시 전하로 244 (전하동),055-338-0579
신림1교실,서울 관악구 삼성동,02-871-5109
고양벽제1교실,경기 고양시 일산동구 사리현동,031-963-9505
개봉3교실,서울특별시 구로구 개봉로3길 33 (개봉동),02-2683-5105
인천효성1교실,인천 계양구 효성동,032-205-1311
봉천3교실,서울 관악구 성현동,02-871-0390
대구복현1교실,대구 북구 복현동,053-381-5105
광주금호교실,광주 서구 금호동,062-653-0551
청주오창1교실,충북 청원군 오창면,043-217-0584
구로2교실,서울특별시 구로구 구일로8길 56 (구로동),02-865-4225
화곡5교실,서울 강서구 화곡2동,02-2691-1965
용인상갈1교실,경기 용인시 기흥구 상갈동,031-283-8009
전주송천1교실,전주시  덕진구 송천동 2가,063-272-0644
의왕오전1교실,경기도 의왕시 모락로 89-19 (오전동),031-429-1205
의정부장암1교실,경기 의정부시 신곡1동 330-1 2층,031-826-1503
군산소룡1교실,전북 군산시 소룡동,063-471-0330
충북금왕교실,충청북도 음성군 무극로278번길 20,043-883-3690
대전전민1교실,대전광역시 유성구 엑스포로 488 (전민동),042--
신창1교실,서울 용산구 신창동,02-3272-3345
광주봉선1교실,광주 남구 봉선동,062-433-1105
대전태평1교실,대전 중구 태평동,042-532-9981
대전신성1교실,대전 유성구 신성동,042-861-0582
김천신음1교실,경북 김천시 신음동,054-431-8444
개봉2교실,서울 구로구 개봉2동,02-2614-5105
충남예산1교실,충청남도 예산군 벚꽃로 139-10,041-331-5105
옥수1교실,서울 성동구 옥수동,02-2292-9002
군포당동교실,경기 군포시 당동,031-391-5105
등촌3교실,서울 강서구 등촌1동,02-6342-5105
광주쌍촌1교실,광주 서구 쌍촌동,062-374-1705
대구도원1교실,대구 달서구 도원동,053-634-5105
대전둔산1교실,대전 서구 둔산1동,042-486-2227
일산탄현1교실,경기 고양시 일산서구 탄현동,031-922-0594
전주삼천1교실,전북 전주시 완산구 삼천동1가,063-236-0588
부산범천1교실,부산 부산진구 범천동,051-643-5155
광명광명2교실,경기 광명시 광명4동,02-2616-9394
목동5교실,서울 양천구 신정2동,02-6414-5105
남가좌1교실,,
등촌2교실,서울 강서구 등촌3동,02-2668-5105
수원화서2교실,경기 수원시 팔달구 화서동,031-255-2243
안양박달1교실,경기 안양시 만안구 박달동,031-441-5105
창원도계1교실,경남 창원시 도계동,055-237-5205
청주용암1교실,충청북도 청주시 상당구 용암동 2099,043-287-5762
청주수곡1교실,충북 청주시 흥덕구 수곡동,043-292-0110
김포장기1교실,경기 김포시 장기동,031-984-5605
안동정하1교실,경북 안동시 정하동,054-855-0406
석계1교실,서울 노원구 월계동,02-972-5105
광주풍암1교실,광주 서구 풍암동,062-682-0529
인천연수1교실,인천 연수구 연수동,032-821-0582
김해내동1교실,경남 김해시 내동,055-327-0500
부산만덕1교실,부산 북구 만덕2동,051-343-0551
제주외도1교실,,
익산모현1교실,,
경남남해1교실,경남 남해군 남해읍,055-864-2551
양평1교실,서울 영등포구 양평동5가,02-2632-5105
수원천천1교실,경기 수원시 장안구 천천동,031-269-7775
화곡1교실,서울 강서구 화곡6동,02-2601-1305
창동1교실,서울 도봉구 창동,02-994-0501
전주중화산1교실,전북 전주시 완산구 중화산동2가,063-227-6797
미아1교실,서울 강북구 미아동,02-980-5105
군산지곡1교실,전북 군산시 지곡동,063-468-5232
상계1교실,서울 노원구 상계5동,02-938-5101
안양석수1교실,경기 안양시 만안구,031-471-5107
대전어은교실,대전광역시 유성구 어은동 110-2,042-867-5105
