name,addr,tel
피터남부교실,"인천광역시 남구 인하로257번길 30 (주안동, 남광로얄아파트)",032-873-3305
하늘교실,인천광역시 서구 단봉로 97 (왕길동),032-567-7507
학마을교실,"인천광역시 계양구 용종로 124 (병방동, 학마을한진아파트)",010-5655-8022
학익교실,인천광역시 남구 소성로 81 (학익동),010-6350-1157
한길임광교실,"인천광역시 부평구 영성서로 10 (삼산동, 삼산 임광 그대가 아파트)",010-5505-2484
한빛제1교실,인천광역시 남동구 서창남로 19 (서창동),032-469-3301
한빛초2교실,인천 남동구 서창동 ,032-472-2962
해송초교실,"인천광역시 연수구 해송로30번길 19 (송도동, 웰카운티송도3단지)",032-833-2505
해원교실,인천광역시 서구 푸른로8번안길 6 (청라동),010-7566-4871
향촌교실,인천 남동구 만수2동 ,032-461-3305
효성남교실,인천광역시 계양구 효성2동 ,010-6366-1792
효성서초교실,인천 계양구 효성동 ,032-544-9584
효성현대교실,인천 계양구 효성동 ,032-541-9098
e편한세상교실,인천광역시 서구 검단로 448 (왕길동),032-561-3329
SK스카이뷰교실,인천광역시 미추홀구 용정공원로 33 (용현동),010-3819-9403
괘법교실,부산광역시 사상구 운산로 36 (괘법동),010-5097-7356
구서롯데교실,부산광역시 금정구 금강로 494 (구서동),051-514-7505
구서선경교실,"부산광역시 금정구 구서중앙로 20 (구서동, 선경아파트)",051-557-0707
금정교실,부산광역시 금정구 금강로 192-1 (장전동),051-583-3305
당리교실,부산광역시 사하구 당리동 ,051-291-0516
대연교실,부산광역시 남구 황령대로353번길 38 (대연동),051-418-9125
동래명륜교실,부산광역시 동래구 동래로 77 (명륜동),051-502-7720
마리나어학원,부산광역시 해운대구 해운대해변로 139 (우동),051-743-0118
만덕교실,부산광역시 북구 만덕2동 ,051-337-9300
망미교실,부산광역시 수영구 망미번영로88번길 70 (망미동),051-995-0091
명륜교실,부산광역시 동래구 명륜동 ,051-556-3305
명지국제신도시교실,부산광역시 강서구 명지국제8로 234 (명지동),051-271-0612
명지명호교실,"부산광역시 강서구 명지오션시티10로 16 (명지동, 영어도시 퀸덤1차)",051-271-7905
몰운대스마트교실,"부산광역시 사하구 다대낙조2길 100 (다대동, 다대동 롯데캐슬 몰운대아파트)",051-468-0579
반송교실,부산광역시 해운대구 신반송로 180 (반송동),051-714-0506
반안교실,"부산광역시 해운대구 삼어로 55 (반여동, 센텀에스케이뷰아파트)",051-531-0222
반여교실,부산광역시 해운대구 반여로 108 (반여동),051-532-0509
복천교실,부산 동래구 복천동 ,051-552-2124
부곡교실,부산광역시 금정구 동부곡로 7 (부곡동),051-514-0082
부곡대우교실,부산광역시 금정구 중앙대로 1667 (부곡동),051-513-3337
부평교실,부산광역시 중구 부평동4가 ,051-244-6996
사직직영학원,부산광역시 동래구 사직북로19번길 48 (사직동),051-503-3455
사하삼성영수학원,부산광역시 사하구 괴정동 ,051-201-3577
삼성영어 광안초교실,부산광역시 수영구 광안로21번가길 21 (광안동),051-761-3305
삼성영어 몰운대교실,부산광역시 사하구 다대동 ,051-262-3405
삼성영어 연신초교실,부산광역시 연제구 연산동 ,010-8236-6550
송수교실,부산광역시 해운대구 해운대로76번길 65 (재송동),051-783-5773
수영교실,부산광역시 수영구 광일로 59 (광안동),051-758-6344
신도교실,"부산광역시 해운대구 대천로 35 (좌동, 코오롱아파트)",051-755-6044
안락교실,"부산광역시 동래구 삼어로 9 (안락동, 안락동 현대아파트)",051-522-3405
안락뜨란채교실,부산광역시 동래구 연안로 57 (안락동),051-525-0509
양정교실,부산광역시 부산진구 동평로405번길 30 (양정동),051-853-0555
엄궁교실,부산광역시 사상구 엄궁북로 23 (엄궁동),051-327-2783
연서교실,부산광역시 연제구 연산동 ,051-851-0594
연지교실,부산광역시 부산진구 연지로 24 (연지동),051-803-3358
오션시티교실,부산광역시 강서구 명지오션시티4로 70 (명지동),051-206-0979
온천사직어학원,부산광역시 동래구 사직동 ,070-7779-3405
용당교실,부산광역시 남구 용당동 ,051-623-0935
용호교실,"부산광역시 남구 용호로42번길 14 (용호동, 현대비치아파트)",051-611-2221
장림교실,부산 사하구 장림2동 ,051-961-0909
장림지큐교실,부산광역시 사하구 두송로26번길 47-1 (장림동),051-261-0550
재송대일교실,부산광역시 해운대구 재반로 111-1 (재송동),051-783-6633
정관달산교실,부산광역시 기장군 정관읍 정관로 698,051-728-2557
정관동원2차교실,부산광역시 기장군 정관읍 정관5로 12 (동원로얄듀크2차아파트),010-4170-8308
정관두산위브교실,부산광역시 기장군 정관읍 산단6로 33-8,010-6565-6809
정관모전교실,부산광역시 기장군 정관면 모전리 ,051-724-8008
정관용수교실,부산광역시 기장군 정관읍 정관4로 24 (정관동일스위트1차),051-727-4698
정관이진캐스빌교실,부산광역시 기장군 정관읍 정관로 545 (이진 캐스빌 아파트),051-728-3405
정관제일교실,부산광역시 기장군 정관읍 정관로 489,051-727-3402
좌4동교실,"부산광역시 해운대구 세실로 158 (좌동, 동부아파트)",051-702-3689
좌동교실,부산광역시 해운대구 좌동순환로 301 (좌동),051-703-3356
좌동두산위브교실,"부산광역시 해운대구 대천로 225 (좌동, 두산2차아파트)",051-701-3305
좌동엘지교실,부산광역시 해운대구 좌동 ,010-8896-5406
주례교실,"부산광역시 사상구 백양대로 372-15 (주례동, 주례한일유앤아이아파트)",010-5024-4355
중현교실,"부산광역시 사하구 다대낙조2길 7 (다대동, 다대조성하이츠)",051-262-3119
지사교실,부산광역시 강서구 과학산단로334번나길 58 (지사동),051-972-3405
플러스교실,부산광역시 북구 만덕2동 상록한신휴플러스아파트 ,051-342-3305
하남교실,부산광역시 사하구 하신번영로201번길 9 (신평동),051-293-6020
하단교실,부산광역시 사하구 하단동 ,051-206-4416
화명대림교실,부산광역시 북구 화명동 ,051-337-1490
화명대림타운교실,"부산광역시 북구 금곡대로 268 (화명동, 화명동대림타운)",010-4043-8612
화잠교실,"부산광역시 북구 화명대로 101 (화명동, 삼한힐파크)",051-361-3305
휴먼시아4단지교실,부산광역시 기장군 정관읍 산단4로 160 (정관신도시 엘에이치 4단지),051-727-7123
경운교실,대구광역시 서구 평리로54길 26 (내당동),053-566-6605
고산교실,대구광역시 수성구 달구벌대로 3065 (시지동),053-794-3405
구지교실,대구광역시 달성군 구지면 과학마을로3길 14 (대구국가산단 반도유보라 아이비파크),010-6547-9494
남산교실,"대구광역시 중구 남산로7길 7 (남산동, 남산역화성파크드림아파트)",010-8804-7547
노변교실,대구광역시 수성구 시지동 ,010-6362-4425
논공교실,대구광역시 달성군 논공읍 논공로15길 25,053-614-5293
다사리더스교실,대구광역시 달성군 다사읍 죽곡1길 19,053-710-0613
달성교실,대구광역시 서구 원대동3가 ,053-356-7952
대구대평교실,대구광역시 서구 문화로 235 (평리동),053-558-3555
대구중앙교실,대구광역시 수성구 만촌로 134 (만촌동),010-2258-5007
도원드림교실,대구광역시 달서구 도원동 ,053-641-0519
동성초교실,대구 수성구 수성동2가 ,053-768-3405
두산교실,대구광역시 수성구 동대구로6길 70 (지산동),053-768-4801
만촌대청교실,"대구광역시 수성구 교학로11길 46 (만촌동, 만촌1차우방타운)",010-2842-9821
매동교실,대구광역시 수성구 매호동 ,053-794-3305
백점교실,대구광역시 북구 태전로1길 20 (태전동),010-9372-1552
범물교실,대구광역시 수성구 지범로 204 (범물동),053-784-6026
범일교실,대구광역시 수성구 범물2동 우방청아아파트 ,053-782-0555
복현교실,"대구광역시 북구 복현로 105 (복현동, 태왕아너스복현)",010-3163-9137
본리교실,대구광역시 달서구 본리동 ,053-565-3405
봉덕효명교실,대구광역시 남구 봉덕3동 ,053-472-5773
상인화성파크드림교실,대구 달서구 상인동 ,053-644-7869
서대구지사(성동리더스교실),"대구광역시 수성구 청수로 235 (황금동, 캐슬골드파크 2단지)",053-765-3405
서재베스트교실,대구광역시 달성군 다사읍 서재리 ,053-592-3237
성서교실,대구광역시 달서구 이곡동로 60 (이곡동),053-585-0582
세종구암교실,대구 북구 구암동 ,053-313-9901
세천교실,대구광역시 달성군 다사읍 세천남로 26,010-2519-3507
숙천교실,대구광역시 동구 메디밸리로 40 (사복동),010-3522-8144
신암1교실,대구광역시 동구 아양로39길 47 (신암동),053-264-1396
에스더교실,대구광역시 북구 칠성로 45-1 (칠성동2가),053-351-3405
예일대명교실,대구광역시 남구 현충로 140 (대명동),053-625-4616
옥포두드림교실,대구광역시 달성군 옥포면 비슬로 2207,053-616-0582
용지교실,"대구광역시 수성구 지범로22길 20 (지산동, 지산현대맨션)",053-784-3405
욱수어학원,대구광역시 수성구 달구벌대로650길 91 (욱수동),010-6792-3405
월배교실,대구광역시 달서구 진천동 ,053-636-7115
월촌성기훈교실,대구광역시 달서구 상화북로 185 (상인동),053-638-7072
유가교실,대구광역시 달성군 유가면 테크노대로 165 (제일풍경채센트럴),010-5693-7728
유천교실,"대구광역시 달서구 달서대로 67 (유천동, 유천동 포스코 더샵아파트)",070-8911-3656
율하교실,대구광역시 동구 율하동로 34 (율하동),053-964-0575
이시아교실,대구광역시 동구 팔공로51길 33 (봉무동),053-983-7905
이천대봉교실,대구광역시 남구 대봉로26길 19-3 (이천동),053-475-0509
입석교실,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스 르네상스)",053-984-1193
장기리더스교실,대구광역시 달서구 장기동 ,010-2073-6771
죽전교실,대구광역시 서구 중리동 ,010-5181-5277
중리교실,대구광역시 서구 국채보상로34길 21 (중리동),053-572-3330
지나교실,"대구광역시 달서구 호산로 126 (호산동, 삼성한국형아파트)",053-581-8561
테크노폴리스교실,대구광역시 달성군 현풍읍 테크노상업로 46,010-8523-9091
파동교실,대구광역시 수성구 파동로 104 (파동),010-3820-8108
평리교실,"대구광역시 서구 국채보상로50길 20 (평리동, 평리 푸르지오)",053-555-7705
한샘더베스트교실,대구광역시 달서구 월배로11길 32 (대천동),053-634-7200
고실초교실,"광주광역시 광산구 장덕로95번길 16 (장덕동, 수완2차숲안애)",062-954-0080
광주수완직영학원,광주광역시 광산구 풍영로 189 (장덕동),062-959-3405
금호교실,광주광역시 서구 금화로 54 (금호동),010-3604-3098
대성교실,광주광역시 남구 서동 ,062-673-3405
미래교실,광주광역시 서구 치평동 ,062-385-3338
산정교실,"광주광역시 광산구 목련로 15 (산정동, 하남2지구 다사로움 2단지 아파트)",010-3947-0721
소태교실,광주광역시 동구 소태동 ,010-2879-0982
수문교실,"광주광역시 광산구 왕버들로252번길 46 (신창동, 신창지구도시공사아파트)",010-5036-7267
수완초교실,광주광역시 광산구 임방울대로358번길 16 (수완동),010-8450-9123
신가교실,광주광역시 광산구 신가동 도시공사아파트 ,010-2282-3766
신창교실,광주광역시 광산구 신창로162번길 24 (신창동),062-416-0966
양산2교실,광주광역시 북구 양산동 GS그린자이1차아파트 ,062-431-3599
영천교실,광주광역시 광산구 사암로340번안길 6 (월곡동),062-951-3405 
운남교실,"광주광역시 광산구 임방울대로 154-24 (운남동, 우방아이유쉘)",010-8345-3135
조이영수아카데미,광주광역시 북구 신용동 ,010-7202-0145
진월교실,광주광역시 남구 진월동 ,062-672-0579
첨단교실,"광주광역시 광산구 첨단중앙로181번길 7 (월계동, 동아아파트)",010-4743-3587
첨단월봉교실,"광주광역시 광산구 첨단중앙로68번길 131 (산월동, 첨단3차부영사랑으로아파트)",010-7306-7212
태봉교실,광주광역시 북구 청계로 43 (용봉동),010-6653-1431
화정교실,광주광역시 서구 화정로244번길 9 (화정동),010-5711-2474
화정월드컵교실,"광주광역시 서구 염화로40번길 18 (화정동, 럭키아파트)",062-382-4003
효천제일교실,광주광역시 남구 효천2로가길 17 (임암동),062-674-3405
가양교실,대전광역시 동구 가양동 ,042-627-1105
가오교실,대전광역시 동구 신기로 123-15 (가오동),042-272-3405
계산초교실,"대전광역시 유성구 학하남로 10 (계산동, 오투그란데 미학)",010-4276-7333
관저더샵교실,"대전광역시 서구 관저서로 19 (관저동, 관저더샵)",010-4712-3027
관저베네듀교실,대전광역시 서구 관저로 172 (관저동),042-253-8077
교촌교실,대전광역시 유성구 교촌동 ,042-546-5488
구봉교실,대전광역시 서구 관저동 ,010-2425-5221
금동교실,대전광역시 서구 관저로 46 (관저동),010-5690-0503
노은수정교실,대전광역시 유성구 노은동 ,042-826-3479
느리울교실,"대전광역시 서구 관저로 184 (관저동, 느리울마을아파트12단지)",010-5438-1737
대동프라임교실,대전광역시 동구 계족로 167 (대동),010-8412-5215
대전태평교실,대전광역시 중구 태평동 ,042-522-3405
대흥교실,대전광역시 중구 충무로107번길 122 (대흥동),010-8836-8788
도솔교실,"대전광역시 서구 원도안로 100 (도안동, 도안 베르디움)",042-542-1357
도안초교실,"대전광역시 서구 도안동로 183 (도안동, 대전 도안 아이파크)",010-3468-4587
동그라미교실,대전광역시 중구 대종로224번안길 37 (석교동),010-2401-1783
동대전교실,대전광역시 대덕구 비래서로26번길 13 (비래동),010-4232-6133
둔원교실,대전 서구 갈마동 ,042-353-3405
맥에듀교실,대전광역시 중구 선화서로 114 (선화동),010-8405-8186
목동교실(대전),대전광역시 중구 목동 ,042-222-2022
문화교실,대전광역시 중구 과례로 25 (문화동),042-582-2911
반석6단지교실,"대전광역시 유성구 반석서로 98 (반석동, 반석마을6단지아파트)",010-7578-8208
복수교실,대전 서구 복수동 ,042-585-3405
봉산에리카교실,대전광역시 유성구 봉산동 ,010-2463-1463
상지교실,대전 유성구 지족동 ,042-368-0369
새미래교실,대전광역시 유성구 지족동 ,042-826-3659
서부교실,대전 서구 내동 ,042-525-3405
성문교실,대전광역시 동구 대전로 661 (인동),010-2989-3630
센트럴교실,대전 중구 문화동 ,042-226-9905
송강교실,대전광역시 유성구 송강동 ,042-935-3651
송강두리교실,대전광역시 유성구 송강동 ,042-935-0509
송림교실,"대전광역시 유성구 노은로426번길 15 (하기동, 송림마을6단지아파트)",042-822-0390
송촌선비교실,대전광역시 대덕구 송촌동 선비마을3단지아파트 ,042-226-3405
수정타운교실,대전광역시 서구 둔산동 ,042-583-4811
스마트교실,대전광역시 동구 동서대로1572번길 157 (성남동),042-625-0579
신성스마트교실,대전광역시 유성구 신성동 ,042-867-3405
신탄진에스크교실,대전광역시 대덕구 신탄진동 ,042-931-4936
어울림교실,대전광역시 유성구 원신흥동 ,042-826-3405
엘크루교실,"대전광역시 대덕구 대덕대로 1587 (석봉동, 금강로하스엘크루)",010-3474-6132
예일교실,대전광역시 동구 용운로 135 (용운동),010-2989-3630
오정예일교실,대전광역시 대덕구 대전로1177번길 71 (오정동),010-2463-2023
외삼교실(반석),대전광역시 유성구 반석동 ,042-825-7405
용전한숲교실,대전광역시 대덕구 계족로489번길 90 (중리동),010-6404-6319
유성푸르지오교실,대전광역시 유성구 유성대로751번길 20 (장대동),042-822-0579
이룸교실,대전광역시 동구 용전동 ,042-627-8027
이쌤교실,대전광역시 중구 당디로6번길 66 (문화동),010-9228-6878
일등급교실,"대전광역시 유성구 죽동로 321 (죽동, 금성백조예미지)",010-3424-2315
전민교실,대전 유성구 전민동 ,042-863-3405
정림교실,대전광역시 서구 정림로 74 (정림동),042-583-0579
제이엔케이교실,"대전광역시 대덕구 대덕대로 1555 (석봉동, 금강엑슬루타워)",010-4767-6450
청솔교실,"대전광역시 서구 둔산로 201 (둔산동, 국화아파트)",010-3448-7966
탄방교실,대전광역시 서구 탄방동 ,042-488-3405
트리플교실,대전광역시 유성구 상대동 트리풀시티아파트 ,010-8409-5944
프라임교실,대전광역시 서구 복수동 ,042-320-0505
한가람교실,대전광역시 서구 신갈마로 221 (갈마동),010-2785-5081
홍도교실,대전 동구 홍도동 ,042-622-3405
홍인교실,대전광역시 유성구 월드컵대로 298 (상대동),042-321-8133
무거교실,울산 남구 무거동 ,052-249-2990
언양교실,울산 울주군 언양읍 서부리 ,052-254-0085
양산천성리버교실,"경상남도 양산시 소주회야로 75 (소주동, 천성리버타운)",010-9327-0771
천상교실,울산광역시 울주군 범서읍 천상리 ,052-900-8209
울산화봉교실,울산광역시 북구 화봉동 ,052-288-8829
옥현삼성영어,울산광역시 남구 무거동 ,052-222-0213
우정혁신교실,울산광역시 중구 유곡동 ,052-248-3305
울산매곡교실,"울산광역시 북구 신천로 60 (매곡동, 매곡휴먼시아)",052-295-0555
효성해링턴교실,"울산광역시 북구 신천로 105 (중산동, 오토밸리로 효성해링턴 플레이스 아파트)",052-297-2375
한내들교실,경상남도 양산시 삼호동 유승한내들아파트 ,010-5168-4578
문수교실,울산광역시 울주군 범서읍 장검1길 55,052-222-3405
울산신정교실,울산광역시 남구 팔등로67번길 1-1 (신정동),052-257-0320
울산온양NK교실,울산광역시 울주군 온양읍 화산발리로 735,052-239-9809
울산명정초교실,울산광역시 중구 명난로 122 (태화동),010-7444-3405
울산삼정교실,울산광역시 울주군 청량면 삼정로 92-86,052-277-0502
울산천곡교실,울산광역시 북구 천곡길 131 (천곡동),010-3531-0405
강동교실,울산광역시 북구 산하중앙3로 68 (산하동),052-975-7321
울산청량교실,울산광역시 울주군 청량읍 덕하로 182 (한양수자인),010-4549-7269
울산홈타운교실,울산광역시 남구 수암로163번길 22-1 (야음동),010-4553-9573
울산율리교실,울산광역시 울주군 청량읍 율리영해3길 10,052-277-2010
울산미소지움교실,"울산광역시 북구 천곡길 183 (천곡동, 대동황토방아파트)",070-4024-1788
울산외솔학원,울산광역시 중구 종가로 737 (장현동),052-707-0802
울산우정교실,울산광역시 중구 우정7길 4 (우정동),052-211-7008
울산남부교실,울산광역시 남구 신선로74번길 3 (야음동),052-267-0582
울산미라주교실,"울산광역시 북구 중산로 45 (중산동, U-스타시티일동미라주 더 스타 3단지)",010-2166-3305
울산용연교실,울산광역시 남구 수암로178번길 5-1 (야음동),052-710-5224
반도유보라교실,"울산광역시 북구 화산로 104 (송정동, 반도유보라)",010-2858-4536
울산양우교실,울산광역시 울주군 언양읍 내곡능골길 93-20 (양우내안애 더퍼스트 아파트),010-5128-7237
안양군포지사(당동교실),경기도 군포시 금당로17번길 14 (당동),031-397-6777
수원지사,경기도 안성시 공도읍 송원길 64 (안성공도금호어울림),031-307-3305
남동시흥지사,"인천광역시 남동구 소래역남로 40 (논현동, 에코메트로3차 더타워)",032-467-0533
월암교실,경기 의왕시 삼동 ,031-461-2233
영화교실,경기 수원시 장안구 영화동 ,031-255-3305
트리니티교실,"경기도 의왕시 전주남이길 23-12 (오전동, 신라빌라트)",031-457-5444
수리교실,경기 군포시 수리동 ,031-396-1508
삼성영어 경일초교실,경기 안산시 상록구 성포동 ,031-484-5851
대월초교실,경기 안산시 단원구 신길동 ,031-508-0542
목련교실,경기 군포시 산본동 ,031)398-0582
관양현대교실,경기 안양시 동안구 관양동 ,031-341-5668
정왕초교실,"경기도 시흥시 중심상가로 285 (정왕동, 건영아파트)",031-434-0579
당수교실,경기 수원시 권선구 당수동 ,031-409-0554
창촌초교실,경기 안산시 상록구 건건동 ,031-599-3305
안산초지교실,경기 안산시 단원구 초지동 ,031-480-3304
월피교실,경기 안산시 상록구 월피동 ,031-520-0552
와동초교실,경기 안산시 단원구 와동 ,031-411-6089
상록캠퍼스,경기도 안산시 상록구 본오로 133 (본오동),031-502-0910
대야미교실,경기도 군포시 대야2로143번길 25-1 (대야미동),031-502-3409
현대교실,경기 안양시 만안구 석수동 ,070-4001-0567
충무교실,경기 군포시 금정동 ,031-394-3305
동신교실,경기 수원시 장안구 정자동 ,031-254-3305
임곡교실,경기도 안양시 동안구 임곡로 62 (비산동),031-465-4800
정자캠퍼스,경기 수원시 장안구 정자동 ,031-269-7979
엘지빌리지2교실,경기도 수원시 권선구 금곡로102번길 48 (금곡동),031-292-1105
월곶교실(월포),경기도 시흥시 월곶중앙로14번길 27 (월곶동),031-404-2373
화정초교실,경기도 안산시 단원구 선부3동 ,010-3761-1327
박달교실,경기도 안양시 만안구 박달2동 ,031-465-0579
덕인초교실,경기도 안산시 단원구 와동 ,010-8334-6269
관곡마을교실,경기도 시흥시 하중동 동아아파트 ,010-7140-1063
초당교실,경기도 안산시 상록구 사2동 ,031-416-0940
호성초교실,경기도 안양시 동안구 호성로 43 (호계동),031-457-0505
안산고잔초교실,경기도 안산시 단원구 고잔동 ,010-9047-5188
옥구교실,"경기도 시흥시 정왕대로28번길 8 (정왕동, 계룡2차아파트)",031-431-0300
정왕본점교실,"경기도 시흥시 중심상가로 72 (정왕동, 대림아파트)",010-7316-1963
부림초삼성영어,경기도 안양시 동안구 관양동 ,031-386-2569
백운초교실,경기도 의왕시 내손동 ,031-422-0503
정천교실,경기도 수원시 장안구 천천동 천천푸르지오아파트 ,010-7129-4551
부곡캠퍼스,경기도 안산시 상록구 부곡동 ,031-417-2242
죽율아쿠아교실,경기도 시흥시 죽율동 ,010-2394-5000
산본7단지교실,경기도 군포시 산본천로 39 (산본동),031-398-5441
시흥소래교실,경기도 시흥시 대야동 ,031-313-7393
시흥초교실,경기도 시흥시 정왕대로117번길 26 (정왕동),010-6344-2945
부곡중앙교실,경기도 군포시 부곡동 ,031-462-0507
화서화양교실,경기도 수원시 팔달구 화서동 ,031-207-3431
부흥초교실,경기도 안양시 동안구 비산동 ,031-384-4060
비산교실,경기도 안양시 동안구 비산3동 ,031-381-5939
삼성영어 송운초교실,경기도 시흥시 정왕동 ,031-433-3305
서해교실,경기도 시흥시 정왕대로53번길 31 (정왕동),031-433-3020
거모교실,경기도 시흥시 거모동 ,031-492-8116
월곶제이원교실,경기도 시흥시 월곶중앙로70번길 3 (월곶동),010-6318-3295
금호교실,경기도 수원시 권선구 칠보로 138 (호매실동),010-7138-7185
성안교실,"경기도 안산시 상록구 중보로 22 (사동, 늘푸른아파트)",031-437-3405
정왕 영남교실,경기도 시흥시 정왕동 ,031-497-2295
시흥배곧교실,경기도 시흥시 배곧4로 32-9 (정왕동),031-499-3188
관악타운교실,"경기도 안양시 동안구 학의로 20 (비산동, 관악아파트)",031-387-3305
정왕부성교실,경기도 시흥시 정왕동 ,031-496-0501
군포한라교실,경기도 군포시 번영로 380-1 (산본동),031-397-7739
만안초교실,경기도 안양시 만안구 안양동 ,010-4256-0174
세종교실,경기도 군포시 산본동 ,010-8988-5088
호계교실,경기도 안양시 동안구 호계동 ,031-457-0525
양지초교실,경기도 안산시 단원구 고잔동 ,010-3498-7772
석호초교실,경기도 안산시 상록구 사동 ,031-438-5110
조남교실,경기도 시흥시 목감둘레로 258 (조남동),031-520-8905
시흥능곡교실,경기도 시흥시 능곡동 ,031-404-0571
성원이화교실,경기도 의왕시 오전동 ,010-8355-6454
장곡캠퍼스,경기도 시흥시 장곡동 ,010-6599-1267
범계초교실,경기도 안양시 동안구 호계동 ,010-7370-1252
신기초교실,경기도 군포시 부곡동 ,010-4506-6011
평촌삼성영어교습소,경기도 안양시 동안구 평촌동 ,010-4028-1389
배양초교실,경기도 화성시 융건로 91 (기안동),031-267-1507
호원초교실,경기도 안양시 동안구 경수대로623번길 46-1 (호계동),010-3255-9823
안양서초교실,경기도 안양시 만안구 양화로37번길 23 (안양동),031-342-7007 
삼성영어 광정교실,경기도 군포시 산본천로 119-5 (산본동),010-2021-7000
꿈에그린교실,경기도 수원시 권선구 서수원로99번길 16 (오목천동),010-8291-0582
금정초교실,경기도 군포시 금산로 32 (금정동),010-9012-7323
시랑초교실,경기도 안산시 상록구 시낭공원안길 2 (부곡동),031-401-9648
목감중앙교실,경기도 시흥시 목감중앙로 53 (조남동),010-9799-8000
목감한신교실,경기도 시흥시 목감둘레로 41 (조남동),010-6335-1477
샛별한양교실,"경기도 안양시 동안구 달안로 61 (비산동, 샛별한양아파트)",010-2448-1739
평촌귀인교실,경기도 안양시 동안구 평촌대로 142 (평촌동),031-386-1880
경산서부교실,경상북도 경산시 경산로44길 34 (옥산동),010-5259-2346
힐스테이트교실,경기도 수원시 장안구 장안로359번길 19 (정자동),010-2376-3616
메가트리아교실,"경기도 안양시 만안구 안양천서로 177 (안양동, 래미안 안양 메가트리아)",010-3214-0656
메리트교실,경기도 화성시 봉담읍 삼천병마로 1317-10,010-5202-0138
신양초교실,경기도 김포시 양촌읍 양곡3로1번길 26-34,010-6732-2017
오산원일초교실,"경기도 오산시 경기대로148번길 13 (원동, 우주마루)",070-8288-5248
안산중앙교실,경기도 안산시 단원구 당곡2로 23 (고잔동),031-410-3305
상률교실,경기도 수원시 장안구 상률로12번길 72 (율전동),031-268-8233
이엠학원,"경기도 수원시 장안구 이목로 24 (정자동, 수원 SK SKY VIEW)",010-2110-9085
동아교실,경기도 군포시 고산로264번길 13 (당동),010-5765-2005
시흥장현교실,경기도 시흥시 시청로68번길 3 (장현동),010-3304-0289
탑동교실,경기도 수원시 권선구 탑동로48번길 5-5 (탑동),010-3772-0050
정왕하늘꿈교실,경기도 시흥시 중심상가로 228 (정왕동),010-3165-3201
안양교실,경기도 안양시 만안구 안양로 406 (안양동),010-4256-0174
본원초교실,경기도 안산시 상록구 오목로3안길 55 (본오동),010-4945-0299
당정교실,경기도 군포시 한세로56번길 21 (당정동),010-9580-1198
목감산현교실,경기도 시흥시 산현마을길 25-1 (산현동),010-6621-5888
배곧라온교실,경기도 시흥시 배곧4로 103 (정왕동),010-4069-3405
호원초교실,경기도 안산시 단원구 초지동로 33 (초지동),010-9151-5404
배곧한라2캠퍼스,"경기도 시흥시 배곧1로 27-15 (정왕동, 한라비발디캠퍼스1차)",010-8784-0664
능실교실,경기도 수원시 권선구 호매실로90번길 116 (호매실동),031-223-0577
빛가온교실,"경기도 광명시 양달로 7 (일직동, 광명역푸르지오)",02-898-3305
배곧한라캠퍼스,"경기도 시흥시 배곧1로 27-16 (정왕동, 한라비발디캠퍼스2차)",010-9309-8981
각골초교실,경기도 안산시 상록구 본이로 53 (본오동),031-505-7725
한가람교실,"경기도 안양시 동안구 학의로 120 (관양동, 한가람한양아파트)",031-387-0575
성주교실,경기도 부천시 성주로 100-6 (송내동),010-2267-2860
삼성일월교실,"경기도 수원시 권선구 일월천로16번길 39 (구운동, 코오롱하늘채아파트)",031-239-3305
안일초교실,"경기도 안양시 만안구 안양천서로 311 (안양동, 삼성래미안아파트)",010-2818-5735
송정이룸캠퍼스,경기도 군포시 송부로 76 (도마교동),010-3328-2122
배곧누리교실,경기도 시흥시 배곧5로 74 (정왕동),010-7316-1963
송산새솔캠퍼스,경기도 화성시 수노을중앙로 142 (새솔동),010-8532-8764
본오초교실,경기도 안산시 상록구 본오로 98 (본오동),031-406-6055
배곧해솔교실,"경기도 시흥시 서울대학로 172-20 (정왕동, 한라비발디캠퍼스3차)",010-8735-5582
신안초교실,"경기도 안양시 만안구 삼덕로63번길 32 (안양동, 수리산성원상떼빌2차)",010-5325-3279
영남우방교실,"경기도 수원시 장안구 수성로245번길 21 (정자동, 두견마을 영남,우방,한솔아파트)",010-5110-5175
양정초교실 삼성영어,경기도 군포시 오금로 148 (금정동),010-4463-2788
성포초캠퍼스,경기도 안산시 상록구 예술광장1로 7 (월피동),031-403-6318
선부메트로교실,"경기도 안산시 단원구 석수로 138 (선부동, 안산 메트로타운 푸르지오힐스테이트)",010-4442-1245
이호초교실(NEW),경기도 안산시 상록구 고목로3길 41 (본오동),031-418-2632
흥진교실,경기도 군포시 광정로 25-16 (금정동),010-7276-3305
뉴메이플삼성영어,경기도 부천시 길주로77번길 55-10 (상동),032-325-5931
반달마을교실,경기 부천시 원미구 상동 ,032-325-2305
포도마을교실,경기도 부천시 원미구 중동 ,032-361-0912
오정교실,경기도 부천시 오정구 오정동 ,032-684-8428
뉴스카이교실,경기도 부천시 원미구 원미동 ,032-661-1236
상일초교실,경기도 부천시 원미구 상동 ,010-4187-0773
계남교실(부천),경기도 부천시 원미구 중동 ,010-7173-1203
중흥설악교실,경기도 부천시 계남로 193 (중동),010-3529-5031
꿈동산교실,"경기도 부천시 장말로 136 (상동, 꿈동산마을 신안아파트)",010-6289-0305
