name,addr,tel
인천 시티인천공항면세점 ,운서동 2851 인천공항 DF10구역 시티면세점 정관장,070-7076-8016
인천 신라인천공항면세점 ,운서동 2851 인천공항 3층 신라면세점 정관장,032-743-4928
인천 에스엠인천공항면세점 ,운서동 2851 인천공항 DF9구역 SM면세점 정관장,032-743-1900
인천 엔타스인천1항면세점 ,항동7가 85-72 인천항 제1국제여객터미널 엔타스면세점,032-881-1717
인천 엔타스인천구월면세점 ,구월동 1128-3 엔타스면세점 14층,032-456-8563
인천 탑솔라인천2항면세점 ,항동7가 1-59 인천항 제2국제여객터미널 탑솔라면세점,032-765-5726
경기 경안점 ,역동 27-92,031-798-2304
경기 곤지암본점 ,실촌읍 곤지암리345-2번지 1층,031-798-3466
경기 광주점 ,"송정동 110-8, 1층",031-764-9433
경기 오포점 ,오포읍 양벌리 315 (오포읍),031-769-2304
광주 금호운천로점 ,쌍촌동 1242-4번지,062-371-2303
광주 남문로점 ,학동 868-31,062-232-2304
광주 노대점 ,노대동 862번지,062-653-7300
광주 농성점 ,"농성동 641-1 운아회관 102,103호",062-352-0399
광주 대인점 ,대인동 313-29,062-226-0399
광주 동림점 ,동천동 619번지 동림프라자 101호,062-524-2304
광주 두암점 ,두암동 841-23,062-263-1217
광주 두암타운점 ,산수동 678,062-513-2304
광주 매곡점 ,매곡동 19-2번지101호(설죽로325),062-574-2303
광주 문흥점 ,문흥동 1006-11,062-266-2304
광주 방림점 ,방림동 541-5,062-675-2304
광주 봉선점 ,봉선2동 111-2 남양빌딩 101호,062-655-2303
광주 상무점 ,치평동 1187-2번지 월계수타운,062-373-7345
광주 송정점 ,송정동 1003-3,062-946-2304
광주 수완로점 ,임방울대로 364 103호,062-955-2304
광주 신창점 ,신창동 1221-1 드림프라자109호,062-959-2304
광주 쌍촌점 ,쌍촌동 964-21,062-376-2304
광주 양산점 ,용두동 1116 첨단 용두 사인고운 상가2동 지하 1층 107호,062-576-1133
광주 운남점 ,운남동 773-4 1층,062-952-2303
광주 운암사거리점 ,운암동 65-24번지 1층,062-523-2304
광주 운암점 ,운암동 396-34,062-515-2304
광주 전남대병원오거리점 ,남동 121번지,062-227-2304
광주 주월점 ,주월동 961-27,062-654-0389
광주 진월점 ,진월동 260-1번지 1층,062-671-2304
광주 첨단2지구점 ,신용동 717번지 108호,062-573-0389
광주 첨단점 ,쌍암동 655-3,062-971-2304
광주 풍암점 ,풍암동 호반중흥아파트상가 117동 107-1호,062-383-2304
광주 하남점 ,산정동 942-7,062-956-3373
광주 화정점 ,화정동 805-2,062-365-2304
정관장&동인비 금호본점 ,금호동 797-2 금암빌딩 1층,062-655-2304
광주 롯데광주점 ,독립로 268(대인동) 롯데백화점 지하1층,062-221-1058
전남 NC광주점 ,신안동 6-1 NC백화점 지하1층,062-525-2304
전남 신세계광주점 ,광천동 49-1 신세계백화점 지하1층,062-360-1069
전남 롯데마트상무점 ,시청로 40 롯데마트 상무점 1층,062-372-2304
전남 롯데마트수완점 ,장신로 98 롯데마트 수완점 1층,062-975-2804
전남 롯데마트월드컵점 ,금화로 240 롯데마트 월드컵점 1층,062-682-2304
전남 롯데마트첨단점 ,첨단강변로99번길 22 롯데마트 첨단점 1층,062-972-2304
전남 이마트광산점 ,사암로 172 이마트 광산점 지하 1층,062-941-2303
전남 이마트광주점 ,죽봉대로 61 이마트 광주점 1층,062-369-2304
전남 이마트상무점 ,운천로 263 이마트 상무점 2층,062-384-5304
전남 홈플러스동광주점 ,동문대로 200 홈플러스 동광주점 지하1층,062-251-6304
대전 가오점 ,"동구청로 95, 예시티 105호 (가오동)",042-282-2304
대전 갈마점 ,신갈마로 133-3 (갈마동),042-535-2304
대전 관저점 ,관저중로 90 (관저동),042-542-0345
대전 노은점 ,"노은로 166, 103호 (지족동)",042-487-2304
대전 대동점 ,동대전로 89 (대동),042-621-2304
대전 도마점 ,"계백로 1439, 한우리빌딩 103호 (도마동)",042-525-2304
대전 도안점 ,"동서대로 686, 서광타워 101호 (도안동)",042-824-8388
대전 둔산점 ,둔산동 926 KT&G빌딩 104호,042-472-0325
대전 둔산타임점 ,"둔산북로 36, 대영프라자 102호 (둔산동)",042-477-2304
대전 만년점 ,대덕대로 402 (만년동),042-488-0345
대전 목동사거리점 ,동서대로 1419 (중촌동),042-256-2304
대전 반석점 ,"지족로 374, 옥타브상가 2 제106-1호 (지족동)",042-826-2303
대전 법동점 ,동춘당로 173 (법동),042-672-2304
대전 변동점 ,동서대로 1090 (변동),042-531-2304
대전 부사점 ,대종로 299-1 (부사동),042-242-2304
대전 산성점 ,대둔산로 389-1 (산성동),042-581-2304
대전 삼천점 ,둔산동 1873,042-526-2304
대전 서대전사거리점 ,계백로 1703-1 (오류동),042-224-2304
대전 송강점 ,봉산로 14 (봉산동),042-931-0389
대전 신탄진점 ,신탄진로 790 (신탄진동),042-932-2304
대전 어은점 ,"대학로 225, 1층 (어은동)",042-863-2304
대전 오정점 ,한밭대로 1022 (오정동),042-624-2304
대전 월평점 ,월평동 264,042-477-2389
대전 유성역점 ,계룡로 28-1 (봉명동),042-825-3359
대전 전민점 ,엑스포로 461-1 (전민동),042-864-0389
대전 정림동점 ,정림로 72-1 (정림동),042-582-3304
대전 중리사거리점 ,계족로 521,042-623-2309
대전 중앙로역점 ,대전광역시 중구 대흥동 202-2,042-251-8800
대전 탄방점 ,"계룡로 613, 롯데백화점 맞은편 (탄방동)",042-527-2304
대전 태평로점 ,"태평로 32, 1층 (유천동)",042-532-2304
대전 테크노밸리점 ,"테크노4로 119, 리치스카이타워 101호 (관평동)",042-934-2304
충청 삼성본점 ,삼성1동 112-1,042-627-0326
충청 갤러리아 타임월드점 ,둔산동 1036 지하2층,042-472-2304
충청 롯데대전점 ,괴정동 423-1.지하1층,042-522-2375
충청 세이백화점 ,문화1동 1-16 지하1층,042-255-0389
충청 롯데마트대덕테크노밸리점 ,"테크노중앙로14,지상1층(관평동,롯데마트대덕테크노밸리점)",042-936-5304
충청 롯데마트서대전점 ,유성대로  26-37 롯데마트 지하1층 정관장,042-545-2304
충청 이마트대전터미널점 ,"동서대로1689 (용전동,이마트대전터미널점) 지상 3층",042-636-2304
충청 이마트둔산점 ,둔산북로 41  이마트둔산점 1층 정관장,042-486-5304
충청 홈플러스동대전점 ,한밭대로  1282 홈플러스동대전점 지하1층 정관장,042-637-2304
충청 홈플러스둔산점 ,둔산동 1380-2 홈플러스둔산점  2층 정관장,042-484-2304
충청 홈플러스유성점 ,"한밭대로 502(봉명동,홈플러스)지상3층 정관장",042-825-1304
충청 신우면세점 ,봉명동 535-8,042-823-2170
울산 남목점 ,서부동  582-22 정관장,052-251-2304
울산 다운점 ,다운동 552-2 정관장,052-247-2304
울산 달동점 ,달동 129-2 정관장,052-268-2304
울산 덕신점 ,온산읍 덕신리 1295-4 정관장,052-239-1304
울산 무거점 ,무거2동 461 KCC웰츠타워1층 정관장,052-223-2304
울산 반구점 ,반구동 442-3 정관장,052-297-2304
울산 범서점 ,범서면 구영리 851-1번지 102호 정관장,052-248-2304
울산 병영점 ,남외동 484-9 정관장,052-294-2304
울산 삼산점 ,삼산동  1551-17 정관장,052-261-2304
울산 상안점 ,상안동 357 - 17  정관장,052-289-2304
울산 서동점 ,서동 53-1 KT&G 1층 정관장,052-291-0303
울산 성안점 ,성안동 399-5 정관장,052-258-2304
울산 수암로점 ,야음동 대하미르빌101-103 정관장,052-275-0399
울산 신정본점 ,신정3동 585-9,052-274-8886
울산 언양점 ,언양읍 남부리 158-3번지 정관장,052-262-4401
울산 옥동점 ,옥동 1404-8 정관장,052-276-3939
울산 일산점 ,일산동 534-32 정관장,052-234-2304
울산 태화점 ,태화동 37-7번지 리버스위트 1층 정관장,052-243-2203
울산 호계점 ,호계로 270(호계동) 정관장,052-285-2304
울산 화봉점 ,연암동 401-2 명보연암상가1층 정관장,052-235-0389
울산 롯데울산점 ,삼산동 1480-1 지하1층,052-265-2304
울산 현대동구점 ,서부동 105-3 현대백화점 지하1층,052-250-4061
울산 현대울산점 ,삼산동 1521-1 현대백화점 지하1층,052-228-1455
울산 롯데마트울산점 ,달동 833-1 롯데마트울산점 지하1층,052-271-2304
울산 롯데마트진장점 ,진장동 진장유통단지 9 롯데마트진장점 1층 정관장,052-283-2304
울산 홈플러스울산점 ,복산동 100번지 홈플러스울산점 1층 정관장,052-281-5304
울산 진산면세점 ,학산동 79-2 울산진산면세점,051-281-5555
세종 다정본점 ,세종특별자치시 다정동 6-5 다정센타프라자 110호,044-867-0304
세종 아름동점 ,보듬3로 100 (아름동)  1동 110호(해피라움),044-862-2304
세종 조치원점 ,조치원읍 조치원로 41-1,044-866-2304
세종시 첫마을점 ,"한누리대로 211(나성동, 세종시퍼스트타워)",044-862-2303
정관장&동인비 소담본점 ,세종특별자치시 소담동 37-7,044-867-2303
경기 HUB 미사강변본점 ,망월동 968 한강트윈프라자 2차 102호,031-791-2304
경기 가능역점 ,의정부동 235-39번지,031-844-2304
경기 가평점 ,가평읍 읍내리 492-4,031-581-2305
경기 감정점 ,감정동 515-7,031-996-2304
경기 고읍점 ,광사동 656-7 마들프라자 105호,031-847-2304
경기 고잔점 ,고잔동 772 일번지프라자 111,031-475-5403
경기 고촌본점 ,고촌읍 신곡리 1075,031-989-2301
경기 공도점 ,공도읍 만정리 417-18,031-655-2304
경기 과천점 ,별양동 13 의료상가 101,02-502-1304
경기 과천중앙점 ,중앙동 40-13 가보자빌딩 104,02-507-0389
경기 관양점 ,관양1동 1422-9 번지 부흥빌딩 1층,031-425-2303
경기 광교점 ,상현동 1131-3 신명프라자 104호,031-212-2303
경기 광교중앙역점 ,이의동   1340 성희프라자  107호,031-213-3455
경기 광명사거리점 ,광명5동 200-6,02-2683-2304
경기 교하점 ,교하읍 동패리 1694-2,031-946-2350
경기 구래점 ,구래동 6880-2 계림M스퀘어 103호,031-990-2304
경기 구리역점 ,인창동 670-7 화성골드프라자103호,031-554-2304
경기 구미점 ,구미동 203-1,031-712-3851
경기 구성점 ,언남동 416-1 용구프라자 105호,031-283-2304
경기 구운점 ,구운동 921-4 민승빌딩 101,031-292-2304
경기 군포역점 ,당동 903-2 101,031-396-3385
경기 권선동점 ,권선동 효림트윈타워(덕영대로 1201번길),031-223-2304
경기 금곡점 ,금곡동 416-1 금곡프라자112호,031-595-2304
경기 금릉역점 ,금촌동 988-1 우평프라자 108호,031-942-0389
경기 금오점 ,신곡동 762-2,031-851-8484
경기 금촌점 ,금촌동 56-71,031-945-6543
경기 기흥점 ,구갈동 352 메가타운 110,031-274-4963
경기 김량장점 ,김량장동 334-2 1층,031-333-5000
경기 김포점 ,사우동 251-1,031-997-2304
경기 남문점 ,팔달로2가 101번지,031-257-0600
경기 남양점 ,남양동 1197,031-357-8203
경기 남한산성역점 ,은행동 1632,031-745-2304
경기 내손동점 ,내손동 752 캠퍼스프라자 116호,031-426-2304
경기 능곡점 ,능곡동 719,031-317-2305
경기 다산점 ,도농동 114-23,031-565-2304
경기 단대오거리역점 ,중동 161,031-744-0389
경기 당정동점 ,당정동 974-1 SK프라자 1층 102호,031-457-2304
경기 대야점 ,대야동 455-1,031-315-1302
경기 덕소점 ,와부읍 덕소리 541-18,031-521-2304
경기 도당점 ,도당동 88-9,032-682-0325
경기 동백중동점 ,중동 831-2 더엠상가1층 110호,031-281-3373
경기 동탄동점 ,반송동 91-8 삼현빌딩 104호,031-8003-0389
경기 동탄영천본점 ,동탄순환대로706 에듀프라자 104호,031-372-0389
경기 동탄점 ,반송동 104-12 동탄프라자 101호,031-613-2304
경기 마두역점 ,백석동 1351 청구코아 121호,031-905-0389
경기 망월사역점 ,호원동 459 신일엘리시움1층 111,031-826-2303
경기 망포역점 ,영통동 971-1,031-204-2304
경기 망포점 ,망포동 542-5,031-205-0349
경기 매산로점 ,매산로2가 40-3 대주파크빌 102호,031-250-9666
경기 매탄점 ,매탄3동 1270-3,031-216-0389
경기 모란역점 ,성남동 4940,031-757-0358
경기 문산점 ,문산읍  선유리955-28 제1호,031-954-2304
경기 미금역점 ,구미동 7-2번지 광천프라자 105호,031-717-0349
경기 민락본점 ,민락동 808-2 트윈1타워 110호,031-853-2304
경기 범계역점 ,비산동 1108-1 동안프라자빌딩 108호,031-381-2304
경기 법원사거리점 ,"매탄동 101-2, 1층(동수원로 515)",031-212-3203
경기 별내신도시점 ,"별내중앙로 24, 1층 105호 (별내동, 이레타워)",031-529-6254
경기 병점역점 ,진안동 527-19번지(1층),031-237-2304
경기 보라점 ,보라동 573-5 제일프라자 101호,031-287-2307
경기 보정본점 ,보정동 1208-3 야후빌딩 101호,031-272-2304
경기 본오점 ,본오동 882-5번지,031-415-2304
경기 봉담점 ,봉담읍 동화리 599-1 상도프라자 101호,031-255-2304
경기 부천역점 ,경인로 250-1(신곡본동) 1층,032-666-0399
경기 분당동점 ,서현동 312-1 레이디파크 111호,031-781-0303
경기 비산점 ,비산동 459 - 52,031-384-2303
경기 비전점 ,비전2동 833,031-658-2304
경기 산본시장점 ,산본동 207-12 산본두성프라자 106호,031-394-0303
경기 산본역점 ,산본동 1125 - 2 보람타워,031-397-0853
경기 삼송신원본점 ,신원동 621-3태웅프라자 107호,02-381-2304
경기 상동점 ,"상동 542-1, 영플러스 107호",032-324-2389
경기 상록수역점 *5회 우수가맹점,본오3동 873-10 106호,031-437-2304
경기 생연점 ,생연동 608-5,031-857-2304
경기 서정리역점 ,서정동 332-32,031-666-3385
경기 서판교점 ,운중로138번길 37 (운중동),031-706-2304
경기 서현역점 ,서현동 88,031-708-0385
경기 석수점 ,"석수1동 168-4, 경남아파트 상가 106호",031-471-2304
경기 선부동점 ,선부동 1076-1 일성이즈마트 112호,031-484-2388
경기 성복점 ,성복동 748-2신봉브이샤르망104호,031-266-6323
경기 성포점 ,성포동 593-11 경동프라자 105,031-414-2304
경기 세교점 ,금암동 수청로 188 롯데슈퍼빌딩 정관장세교점(세교지구 금암,031-374-2388
경기 소사벌본점 ,비전5로15 강일타운 109호,031-656-0389
경기 소하점 ,소하2동 1380번지 행운드림플라자 101-1호,02-899-2304
경기 송내점 ,송내동 396 1층,032-662-2304
경기 송우점 ,소홀읍 송우리 494-1,031-534-2304
경기 송탄점 ,서정동 795,031-663-5353
경기 수내동푸른마을점 ,수내동 79-1 그랜드빌딩 106호,031-712-0023
경기 수내역점 ,수내동 19-3 대덕프라자 108호,031-726-1177
경기 시화공단점 ,정왕동 1782-1 이림프라자 102호,031-432-8636
경기 식사동위시티점 ,식사동 1533 1층 108호,031-965-2304
경기 신봉점 ,신봉동 23-1 인용빌딩 108호,031-265-2304
경기 신장점 ,하남대로 788,031-795-0385
경기 신천점 ,수인로 3376 - 1 (신천동),031-311-2304
경기 신흥점 ,신흥동 3436-16 원일빌딩 102호,031-746-2304
경기 안산중앙점 ,고잔2동 529-1에이스타워104호,031-405-2304
경기 안성점 ,석정동 33 - 9,031-676-2304
경기 안양동점 ,안양동 621-1,031-441-2304
경기 안중점 ,안중읍 안중리 272-5,031-682-0666
경기 야탑역점 ,야탑동 342-3,031-704-3389
경기 양주점 ,회정동 347번지,031-859-2385
경기 양평점 ,양평읍 양근리 172-34,031-774-7337
경기 여주점 ,여주읍 홍문리 54,031-885-0385
경기 역곡점 ,괴안동 114-2,032-349-2304
경기 영통대로점 ,영통동 945-2 계룡리슈빌스카이 131호,031-204-2303
경기 영통동점 ,영통동 960-3 뉴월드프라자 116,031-205-2304
경기 오산점 ,원동 811-10 중앙상가 105호,031-377-0395
경기 용현점 ,용현동 526-3번지,031-851-2304
경기 운양점 ,"김포한강11로 288-32 118호 (운양동, 골든스퀘어)",031-997-5325
경기 운정점 ,교하읍 와동리 운정메디컬프라자 101,031-948-2304
경기 원곡점 ,원곡동 847 한화꿈에그린아파트상가 1층 123호,031-493-3304
경기 원당역점 ,성사동 513-3,031-966-2304
경기 원동점 ,원동 391-1폴라리스프라자 118호,031-378-2304
경기 원종점 ,원종2동 229-8 뉴월드빌딩 104호,032-682-1003
경기 의왕역점 ,삼동 208-2,031-462-2304
경기 의왕점 ,오전동 108 현대프라자 109,031-477-2304
경기 의정부2동점 ,의정부2동 543번지,031-837-2304
경기 의정부역점 ,의정부동 평화로 557-1 1층 정관장 의정부역점,031-842-2304
경기 이충점 ,이충동 664-4 1층,031-652-2304
경기 인계점 ,인계동 365,031-213-0399
경기 인덕원사거리점 ,관양2동 1511,031-422-2303
경기 인덕원점 ,평촌동 89-2,031-426-2303
경기 인창점 ,인창동 309-6,031-557-2304
경기 일산2동점 ,일산동 541-13,031-976-0389
경기 장곡점 ,장곡동 802-1,031-504-2304
경기 장기점 ,장기동 1850번지,031-983-5304
경기 장현점 ,진접읍 장현리 634-4 장현프라자 135호,031-528-0389
경기 장호원점 ,장감로 82 - 1 (장호원읍),031-642-4266
경기 정왕점 ,정왕동 1861-2,031-434-2788
경기 정자3동점 ,정자동 876-1,031-268-2304
경기 정자점 ,정자2동 75-7,031-243-2304
경기 조원점 ,조원동 송원로 81 A-111(메가플러스빌딩),031-268-0304
경기 주엽역점 ,주엽2동 110번지 효원빌딩 107호,031-911-8008
경기 중동시장점 ,중동 712-10,032-668-2323
경기 중동점 ,중동 1062-4,032-215-0303
경기 중리점 ,중리동 219,031-637-0389
경기 중앙동점 ,김량장동 70-4번지,031-336-5385
경기 중앙로점 ,안양동 695-208,031-464-2303
경기 중탑점 ,야탑동 275-3 B03호,031-703-2304
경기 지행점 ,지행동 718 메인프라자 103,031-862-1304
경기 천천점 ,천천동 52-4,031-271-2304
경기 철산역점 ,철산3동 245-7,02-2613-2303
경기 청학점 ,도농동 별내면청학리442-13,031-821-0385
경기 초지점 ,초지동 743-4 태영타운124호,031-403-8448
경기 탄현역점 ,탄현동 1574-7 예일센스빌 103호,031-921-0304
경기 태평역점 ,태평동 6457,031-757-2304
경기 토평점 ,수택동 873-1,031-558-2303
경기 평내점 ,평내동 578-3 메인프라자 113호,031-566-2304
경기 평촌역점 ,관양동 1607 훼미리타운),031-386-2304
경기 평촌학원가점 ,신촌동 1058-6 경한프라자 102호,031-386-3304
경기 평택동점 ,평택동 32-4,031-692-2304
경기 포곡점 ,포곡읍 둔전리 156-10,031-322-2304
경기 풍덕천점 ,풍덕천동 712-2 수지코아빌딩1층,031-264-2304
경기 풍동점 ,풍동 1279 에이스타워 102호,031-903-2385
경기 풍무점 ,풍무동 109-1 미산빌딩 103호,031-983-2304
경기 풍산점 ,덕풍동 226-30 1층,031-794-2303
경기 하안사거리점 ,하안2동 34-8,02-891-2304
경기 한대역점 ,이동 716-8 코로스프라자 102호,031-502-2304
경기 행신점 ,"행신동 999-1 그랑프리빌딩 102,103호",031-979-2304
경기 향남2지구본점 ,향남읍 하길리 1467-2 케이티 시네마쓰리동 106호,031-354-2354
경기 향남점 ,향남읍 472-3 중흥S스퀘어 A-102,031-354-9555
경기 호계점 ,호계동 1003번지,031-429-2335
경기 호매실점 ,"금곡동 금곡로 206, 1층 104호 (금곡동 1117, 호매실우성메디피아2)",031-298-2304
경기 호평점 ,호평동 638-1 늘봄타워102호,031-593-2388
경기 화도점 ,화도읍 마석우리 297-10 1층 2호,031-592-2305
경기 화서시장점 ,화서동 97-1,031-257-2304
경기 화성태안점 ,진안동 914-6번지 메디피아 101호,031-224-2304
경기 화정점 ,화정동 983,031-973-2340
경기 후곡점 ,일산3동 1079-4 일신2상가 102호,031-925-0304
경기 흥덕본점 ,영덕동 975-2 웰스프라자 112호,031-212-3358
정관장&동인비  죽전본점 ,죽전동 1190-3,031-898-0389
정관장&동인비 구리갈매본점 ,갈매동 601 송원빌딩 102호,031-571-1804
정관장&동인비 동탄역본점 ,오산동 967-150 라스플로레스 A동 1110호,031-373-5813
정관장&동인비 배곧본점 ,정왕동 2514-1,031-432-2304
정관장&동인비 운정산내본점 ,목동동 933 현대메디컬프라자 103호,031-947-2304
정관장&동인비 원흥역본점 ,원흥동 629,031-963-0389
정관장&동인비 위례동로본점 ,창곡동 513-2 우성메디피아 104호,031-755-2304
정관장&동인비 이매본점 ,이매동131-6 우일프라자 101호,031-781-2304
경기 AK분당점 ,서현동 263 지하1층,031-702-2306
경기 AK수원점 ,매산로1가 18변지 ak프라자 지하1층,070) 4422-8249
경기 AK평택점 ,평택동 297 평택역사 지하1층,070) 4422-8213
경기 갤러리아수원점 ,인계동 1125-1 지하 1층,070) 4422-8210-
경기 그랜드일산점 ,주엽동 22 지하1층,070) 4422-8753
경기 롯데구리점 ,경춘로 261  롯데구리백화점 정관장 지하1층,031-568-2304
경기 롯데분당점 ,수내동 14번지 지하1층,031-738-2063
경기 롯데안산점 ,고잔동 536-2 지하 1층,070-4422-8214
경기 롯데안양점 ,안양동 88-1 지하 1층,070-4422-8212
경기 롯데일산점 ,장항2동 784 지하2층,070-4422-8106
경기 롯데중동점 ,중동 1140 지하1층 정관장,070-4422-8109
경기 롯데평촌점 ,호계동 1039  지하1층,070-4422-8170
경기 신세계경기점 ,죽전동 1285 1층,031-898-2303
경기 신세계의정부점 ,의정부동 525번지 신세계백화점,031-8082-0240
경기 현대 판교점 ,백현동 541번지 지하1층,031-5170-2067
경기 현대중동점 ,중동 1164 지하1층,070) 4422-8108
경기 현대킨텍스점 ,대화동 2602 지하1층,070) 4422-8703-
신세계백화점 의정부점 ,의정부동 168-54,031-8082-0353
경기 롯데마트고양점 ,행신3동 941번지 롯데마트고양점 지하 1층 정관장,070-4422-8092
경기 롯데마트구리점 ,인창동 430번지 롯데마트  구리점 1층 정관장,070-4422-8072
경기 롯데마트권선점 ,권선동 1296-5 롯데마트권선점 지하 1층 정관장,070-4422-8236
경기 롯데마트안산점 ,성포동 590 롯데마트안산점 1층 정관장,070-4422-8754
경기 롯데마트안성점 ,공도읍양기리 306번지,031-651-5304
경기 롯데마트장암점 ,장암동 38-10 롯데마트 장암점 지하1층 정관장,070-4422-8087
경기 롯데마트천천점 ,천천동 525번지 롯데마트 천천점 지하 1층 정관장,070-4422-8720
경기 롯데마트평택점 ,합정동 평택5로-30번지 롯데마트 평택점 지하1층 정관장,070-4422-8235
경기 이마트광명소하점 ,소하1동 1339-3 이마트광명소하점 지하 1층 정관장,070-4422-8757
경기 이마트동백점 ,기흥읍 동백동 2101번지 지하 1층,031-679-0240
경기 이마트동탄점 ,동탄 중앙로376 이마트동탄점 1층 정관장,070-4422-8215
경기 이마트부천점 ,심곡본1동 316-2 이마트부천점 4층 정관장,070-4422-8758
경기 이마트분당점 ,정자동 211번지 이마트  분당점 지하 1층,031-713-1304
경기 이마트산본점 ,산본동 1123번지 이마트산본점 1층 정관장,031-398-2303
경기 이마트서수원점 ,구운동 925,070-4422-8237
경기 이마트수원점 ,권선동 1189 이마트수원점 1층 정관장,070-4422-8489
경기 이마트수지점 ,신봉동 909번지,031-265-4304
경기 이마트안양점 ,비산동 411-8 이마트안양점 1층 정관장,031-388-3304
경기 이마트오산점 ,원동 360-6 이마트오산점 1층 정관장,031-375-4304
경기 이마트이천점 ,증포동 47-4번지 1층,031-632-5304
경기 이마트죽전점 ,죽전동 1282번지 지하 1층,031-266-5304
경기 이마트킨텍스점 ,대화동 2703 이마트킨텍스점 1층 정관장,070-8801-2034
경기 이마트파주점 ,교하읍 당하리 195-5 이마트파주점 지하1층 정관장,070-4422-8381
경기 이마트평택점 ,지제동 50 이마트평택점 1층 정관장,070-4422-8216
경기 이마트하남점 ,덕풍동 736 하남풍산지구,031-796-6304
경기 이마트흥덕점 ,영덕동 985-3번지 2층,070-4422-8250
경기 홈플러스고양터미널점 ,백석동 1242 홈플러스고양터미널점 지하2층 정관장,070-4422-8140
경기 홈플러스동수원점 ,인계동 1045 홈플러스동수원점 2층 정관장,031-236-2303
경기 홈플러스병점점 ,병점동 399-4 홈플러스병점점 지하 1층 정관장,070-4422-8218
경기 홈플러스북수원점 ,조원동 898 홈플러스북수원점 2층 정관장,070-4422-8231
경기 홈플러스시화점 ,정왕동 2166-4 홈플러스시화점 2층 정관장,070-4422-8128
경기 홈플러스안산점 ,성포동 586 홈플러스안산점 2층 정관장,070-4422-8229
경기 홈플러스안중점 ,안중읍 현화리 637-19 홈플러스안중점 지하1층 정관장,070-4422-8760
경기 홈플러스야탑점 ,야탑동 341 테마폴리스 3층 홈플러스 야탑,031-725-2304
경기 홈플러스영통점 ,영통동 994-2 홈플러스영통점 2층 정관장,031-204-2335
경기 홈플러스의정부점 ,금오동 475-1 홈플러스 의정부점 2층 정관장,031-852-2304
경기 앙코르수원면세점 ,"인계동 1132-12 이비스앰배서더호텔 B1, 1층",031-230-5050
강원 관설점 ,단구동 1477-22 102호,033-744-3434
강원 교동점 ,교동 1854-1,033-655-2304
강원 나안점 ,나안동 174-5 101호,033-535-2304
강원 남춘천점 ,석사동 888-5 더퍼스트1층 119호,033-264-2304
강원 단구점 ,서원대로 408 광장빌딩 1층 102호 (단구동 광장빌딩),033-762-2305
강원 동해점 ,천곡동 1058-19,033-535-0382
강원 무실점 ,무실동 1641-4 에드피아빌딩 3차 102호,033-743-5147
강원 봄내점 ,석사동 818-1,033-262-2304
강원 삼척점 ,남양동 24-10 대한타운 103,033-575-2304
강원 석사점 ,석사동 756-9,033-263-4955
강원 속초점 ,청학동 482-442,033-638-2304
강원 쌍다리앞점 ,인동 25-1,033-765-0303
강원 영월점 ,영월읍 하송리 253-46,033-374-4858
강원 옥천점 ,옥천동 267번지,033-644-2304
강원 원주중앙점 ,중앙동 천사로 217,033-732-2304
강원 원주혁신도시본점 ,"반곡동 1885-1, 반곡빌딩 1층 102호",033-733-2304
강원 정선점 ,정선읍 봉양리 344-14 1층,033-562-2304
강원 조양점 ,조양동 1034-4 제일프라자 106호,033-636-2304
강원 주문진점 ,주문진읍 주문로 78,033-661-2303
강원 중앙로점 ,낙원동 118-6,033-254-0389
강원 진부점 ,진부면 중앙로 78,033-336-2304
강원 철원점 ,갈말읍 신철원리 642-10,033-452-1304
강원 태백점 ,황지동 253-65,033-553-0389
강원 퇴계점 ,퇴계동 900-10,033-255-2304
강원 포남점 ,포남2동 1080-24,033-653-2304
강원 홍천점 ,홍천읍 신장대리 10-49,033-434-2582
강원 화천점 ,화천군 화천읍 하리 43-9,033-441-3335
강원 횡성점 ,횡성읍 읍하리 112-22,033-342-0389
강원 후평점 ,후평동 805-3,033-242-2304
강원 이마트강릉점 ,송정동 1008-7번지 지하 1층,033-651-5304
강원 이마트원주점 ,무실동 1062-1번지 지하1층,033-764-2304
강원 이마트춘천점 ,온의동 511번지 이마트  춘천점 1층 정관장,033-257-2304
정관장&동인비 오창2산단본점 ,오창읍 주성리 579,043-212-0389
충북 가경점 ,성화동 722 삼성연합빌딩 1층 101호,043-235-2304
충북 강서점 ,강서로 118 (강서동),043-238-2304
충북 개신오거리점 ,"모충로 39, 1층 (개신동)",043-277-2304
충북 괴산점 ,괴산읍 읍내로 278,043-834-2304
충북 금왕점 ,금왕읍 무극리 252-3,043-883-2304
충북 금천점 ,중고개로 333 (금천동),043-269-2304
충북 내덕점 ,중앙로 217 (내덕동),043-224-2304
충북 동연수점 ,번영대로 200 (연수동),043-857-2304
충북 문화점 ,중앙로 42 (문화동),043-845-2304
충북 보은점 ,삼산남로 33 - 2 (보은읍),043-542-2304
충북 복대점 ,복대로 178 (복대동),043-232-2304
충북 봉명점 ,백봉로 241,043-276-2304
충북 분평점 ,청남로 2003 (분평동),043-283-2304
충북 사창점 ,사직대로 153 (사창동),043-266-2304
충북 사천점 ,사뜸로 46 (율량동),043-217-2304
충북 성안길점 ,남사로 129-1 (남문로2가),043-257-2304
충북 수곡점 ,구룡산로 246 (수곡동),043-265-2304
충북 연수점 ,국원대로 142 (연수동),043-844-2304
충북 영동점 ,영동읍 계산로 55-1,043-744-2304
충북 오송점 ,오송읍 오송생명로 194,043-239-2304
