name,addr,tel
대구송현점,대구광역시 달서구 송현동길 35 (송현동) ,053-651-9989   
대구천내점,대구 달성군 화원읍 천내리 54-1번지,053-636-9950
대구대봉점,"대구광역시 중구 대봉로 223 (대봉동, 태양약국) 1층",053-257-9282
대구수성점,대구 수성구 수성4가 1146-9,053-744-8599   
대구진천수목원점,대구광역시 달서구 화암로73길 8-13 진천상가104호,053-641-1224   
대구이천영선점,대구 남구 이천동 453-71번지,053-471-0140
대구상인행복점,대구 달서구 상인동 1517 영남화성타운상가 107-3호,053-642-1166
대구앞산점,대구광역시 남구 현충로 50 1층(대명동),053-561-9982
대구수성행복점,대구 수성구 수성동2가 231-2,053-768-7792
대구메트로점,대구광역시 수성구 만촌로 165 (만촌동) ,053-755-8544
대구봉덕점,"대구광역시 남구 이천로 35 (봉덕동) 봉덕동,1층",053-474-9993
두산위브제니스점,"대구광역시 수성구 달구벌대로 2435 301동 B103-1호(범어동, 두산위브더제니스)",053-741-9282
대곡행복점,"대구광역시 달서구 도원로 48 (도원동, 별메마을 복합상가동) 104호",053-639-1211
대구도원점,대구광역시 달서구 상화로 300-23 (도원동) ,053-634-9982
대구푸른마을점,대구 수성구 범어동 674-2,053-745-9992
대구범어점,대구 수성구 범어4동 330 장원상가 108동105호,053-751-5559
방촌행운점,"대구광역시 동구 화랑로88길 30 (방촌동, 보성강남타운) 201동 103호",053-981-9282
대구중동점,대구광역시 수성구 수성로 125 (상동) ,053-766-9282
두산점,대구광역시 수성구 들안로14길 71 (두산동) ,053-766-9987
대구황금점,대구 수성구 황금동 202-3번지,053-768-9285
대구율하본점,대구광역시 동구 율하서로 54 (율하동) 1층 103호,053-964-9292
지산행복점,대구광역시 수성구 지산로3길 69 (지산동) ,053-783-9897
대구수성동아점,대구광역시 수성구 지범로23길 49 (지산동) ,053-784-9945
대구신서동호점,대구 동구 신서동 805-11번지,053-965-9282
삼성라이온즈파크점,대구광역시 수성구 야구전설로1 (연호동) 06호 1층,053-792-0669
동호본점,대구광역시 동구 동호로 54 (동호동) 1층,0539649285
대구범물점,대구광역시 수성구 지범로 271-1 (범물동) 1층,053-784-9285
신서혁신점,"대구광역시 동구 메디밸리로 5-21 103호(대림동, 대평휴플러스타워)",053-965-8292
대구매호점,"대구광역시 수성구 천을로 181 (매호동, 협화아파트) 상가112동 101호",053-791-9282
현풍테크노폴리스점,대구광역시 달성군 유가면 현풍로47길 5 ,053-616-9899
테크노행복점,"대구광역시 달성군 현풍면 테크노북로4길 27 (대구테크노폴리스엘에이치천년나무3단지) 105호,106호",0536163355
대구신매점,대구 수성구 신매동 586-4,053-794-9980
테스트매장,대구 달서구 월성동 270-1 주공4단지상가 가-106호,02-1234-1234
대구구지점(올리브카페),대구광역시 달성군 구지면 과학마을로3길 11 102호,053-260-9282
대구용산점,대구광역시 달서구 용산서로 70 1층(용산동),053-571-9282
칠곡학정점(2)(express),대구광역시 북구 칠곡중앙대로118길 20 (읍내동) ,053-312-9282
대구동천점,대구광역시 북구 동천로 53-13 1층,053-326-9220
대구대명점(올리브치킨),대구광역시 달서구 성당로 231 1층 103호(두류동),053-657-0795
크리스탈호텔점(치킨&비어)(2),"대구광역시 달서구 달구벌대로 1910 1층(두류동, 크리스탈호텔)",053-621-8484
대구효목점(2)(올리브치킨),"대구광역시 동구 동부로 187 1층 103호(효목동, 석우하이로즈빌)",053-759-9288
대구율하본점(cafe)(2),대구광역시 동구 율하서로 54 1층(율하동),053-964-9292
인천동양점,"인천광역시 계양구 당미길 43 (동양동, 외 13필지 동양휴먼빌상가 108호) ",032-553-9288
인천계산점,인천광역시 계양구 용종로 2 ,032-551-0366
부평삼산점,인천 부평구 삼산동 389-2 로얄프라자 108호,032-512-0679
인천계산3점,인천 계양구 계산2동 916-5,032-547-7111
인천작전2점,인천 계양구 작전동 64-1 삼보아파트상가 A-106,032-548-6171
부개주공점,인천광역시 부평구  길주남로 157 201,032-502-0009
계산역점,인천광역시 계양구 경명대로 1091 (계산동) 에이동 1층,032-543-7477
굴포천점,"인천광역시 부평구 충선로203번길 16 (삼산동, 창성프라자) 101,102호",032-523-1165
부평삼산타운점,인천 부평구 삼산동 440-1 삼산타운상가 107호,032-513-9298
인천작전역점,인천 계양구 작전동 871-60 1층 4호,032-541-9282
인천부개점,인천 부평구 부개동 124-35번지  1층,032-527-2656
부개일신점,인천광역시 부평구  동수로 169-1 ,032-504-5592
부평4점,인천 부평구 부평4동 441-36번지 부평빌딩1층,032-526-9992
인천효성점,"인천광역시 계양구 효서로 182 (효성동, 풍림아파트) 상가동 106호",032-508-9222
인천서창점,인천 남동구 서창동 565-6 1층일부(102호),032-465-2292
인천산곡점,"인천광역시 부평구 원적로416번길 20 1층 103,104-1,104-2호(산곡동, 한신산곡상가)",032-527-9880
부평2점,인천 부평구 부평2동 756-103,032-521-9255
인천청천점,인천광역시 부평구 마장로 475 (청천동) ,032-515-1892
백운점,"인천 부평구 산곡동 경원대로 1258-1, 1층",032-529-6292
인천만수2점,인천 남동구 만수5동 912-12 ,032-463-9282
인천산곡행운점,인천광역시 부평구 원적로 291 (산곡동) 1층,032-518-6662
인천간석점,인천 남동구 간석3동 34-20번지,032-425-9295
인천구월캐슬점,인천 남동구 구월동 24 롯데캐슬골드상가 201,032-473-9292
김포불로점,인천 서구 불로동 불로지구39블럭 불로금호어울림상가101호,032-565-7250
인천구월점,"인천광역시 남동구 성리로35번길 20-1 (구월동,1층2호일부) ",032-472-7766
인천서구청점,인천광역시 서구 승학로 310 (연희동) 1층,032-565-0079
인천간석역점,인천 남동구 간석4동 390-14,032-423-9289
인천당하점,"인천광역시 서구 청마로167번안길 17 (당하동, 선혜프라자) 115호",032-562-9282
인천가좌점,인천광역시 서구 건지로348번길 27 (가좌동) ,032-582-5852
소래포구점,"인천광역시 남동구 소래역로46번길 20 (논현동, 로하시안 프라자) 1층 107,108호",032-431-0100
인천신현점,인천 서구 신현동 278~295 280-4,032-574-9282
마전우선점,인천광역시 서구 완정로 46 (마전동) 1동 5호 6호,032-564-4591
인천논현2점,인천 남동구 논현동 593-9번지 논현프라자 101호,032-429-7123
루원시티점,"인천광역시 서구 봉오재3로 66 상가1동 102호(가정동, 루원시티프라디움)",032-566-2211
인천구월2점,인천 남구 주안동 1572-20,032-435-4545
인천주안북부점,인천 남구 주안동 14-51 1층,032-867-9282
한화지구점,"인천광역시 남동구 앵고개로815번길 20 (논현동, 소래휴먼시아3단지아파트) 비상가동 1층 102호",032-431-9992
인천청라점,인천 서구 연희동 796-13 중흥클래스 2차상가 101호,032-567-9582
인천논현점,"인천광역시 남동구 호구포로 212 (논현동,대양프라자1층102호)",032-421-9288
인천문학점,인천광역시 남구 매소홀로 550-2 (문학동),032-446-9245
청라타워점,"인천광역시 서구 청라커낼로260번길 7-19 (경서동,청라에이스프라자107호)",032-564-6500
인천도화점,인천광역시 남구 숙골로 114 (도화동) 108호(우리타워),032-777-9282
인천인하대점,"인천 남구 용현동 35-7, 1층",032-876-2620
인천제물포점,인천 남구 숭의4동 1-64,032-873-4929
인천단봉오류점,"인천광역시 서구 봉화로 18 (왕길동, 드림파크 어울림상가) 209동 101호",032-568-9280
인천학익점,인천 남구 학익동 244-33,032-875-9281
인천송림점,인천 동구 송림동 125-19번지,032-766-9119
인천연수점,인천 연수구 동춘동 925번지 한양1차상가 113호,032-815-9737
인하대역점,"인천광역시 남구 독배로 311 (용현동, 비젼프라자) 1층 101호",032-881-9992
인천동춘점,"인천광역시 연수구 앵고개로254번길 19-6 (동춘동, 1층일부(1호))",032-813-4949
인천용현점,인천 남구 용현동 556-58 101호 ,032-891-9285
인천옥련점,인천 연수구 옥련동 371 지상1층 101호,032-859-2255
송도라마다호텔BBQ타운점,"인천광역시 연수구 능허대로267번길 29 (동춘동) 106,107호",032-834-4578
송도캠퍼스타운점,인천 연수구 송도동 149 C동 203호 ,032-817-9285
송도센트럴파크점,"인천광역시 연수구 컨벤시아대로42번길 61 (송도동, 더샵 그린애비뉴) 817-104",032-858-9200
첨단글로벌점,"인천광역시 연수구 송도문화로28번길 28 201동, 1층 127호(송도동, 송도글로벌캠퍼스푸르지오)",032-814-2929
송도첨단점,"인천광역시 연수구 첨단대로 80 (송도동, 레지던스라이크홈) 에이동 109-2호",032-813-1001
송도신도시점,"인천광역시 연수구 컨벤시아대로274번길 15 (송도동, 송도더샵마스터뷰) 상가동 1층 2호",032-832-9285
영종하늘도시점,"인천광역시 중구 하늘중앙로195번길 23 (중산동, 하늘프라자) 103호",032-751-9279
용인천리점,경기 용인시 처인구 이동면 천리 234-10,031-322-1267
영종행복점,인천광역시 중구 넙디로 56 101호(운서동) ,032-751-9282
신공항점,"인천광역시 중구 신도시남로141번길 5-12 (운서동, 화평에어빌) 1층 108호, 109호",032-752-1221
강화세광점,인천 강화군 선원면 창리 642-1,032-933-0203
강화점,인천광역시 강화군 강화읍 강화대로 358 (전원표구화랑) ,032-932-9221
백령도점,인천 옹진군 백령면 북포리 505-1 번지,032-836-9282
영종엠포리움호텔점(특화),"인천광역시 중구 은하수로 35 (중산동, 영종로얄엠포리움호텔) 지하1층 101호",032-752-5996
인천주안점(5),인천광역시 미추홀구 주안동로 23 (주안동) 1층,032-446-7898
인천SK행복드림구장,인천광역시 미추홀구 매소홀로 618 2층(문학동),010-7495-278
문학구장점,"인천광역시 남구 미추로 61 103동 1310호(숭의동,광해오피스텔)",010-6303-097
국제평화지원단,인천광역시 계양구 봉오대로 385 (효성동) ,032-450-6170
동암역점(치킨앤비어)(명변),인천광역시 부평구 동암남로 1 2층(십정동),032-438-8282
경기광주2호점,경기 광주시 탄벌동 765 경남아파트상가비동103호,031-798-9285
광주송정점,경기도 광주시 광주대로224번길 1 (송정동) 1층 3호,031-761-8292
경기광주태전점,경기도 광주시 태봉로 23 (태전동) ,031-762-6350
경기광주중앙점,경기도 광주시 중앙로 150 (경안동) ,031-765-1477
태전행복점,"경기도 광주시 태봉로 174 (태전동) 지1층 104호(태전동, 힐스테이트 태전 1634)",031-764-1314
경기능골점,경기 광주시 오포읍 능평리 174-33,031-766-1898
경기양벌리점,경기 광주시 오포읍 양벌리 561-1,031-765-0111
광주도평리점,경기도 광주시 초월읍 현산로 106 ,031-797-3392
경기광주쌍동점,경기도 광주시 초월읍 경충대로 1081-36 104호,031-768-9285
곤지암리조트점,경기도 광주시 도척면 도척윗로 278 ,031-8026-5520
곤지암점,경기 광주시 실촌면 곤지암리 453-48번지,031-769-9930
광주도척점,경기도 광주시 도척면 노곡로 19 (1층),031-762-9274
광주첨단금호점,광주 광산구 월계동 756-6 라인5차아파트 상가-101,062-971-8451
광주첨단월계점,광주 광산구 월계동 813-9,062-973-9291
광주용두점,광주 북구 양산동 910,062-574-2030
첨단신용점,광주광역시 북구 첨단연신로107번길 5 (신용동) ,062-574-4422
광주첨단2지구점,"광주광역시 북구 첨단연신로 250 (신용동, 첨단휴먼시아) 신용동,휴먼시아상가동2층203호",062-972-1009
광주일곡점,광주광역시 북구 송해로 72 1층(일곡동),062-432-9288
삼각오치점,"광주광역시 북구 설죽로 419 114동 지하1층 B102호 (삼각동, 일곡엘리체프라임)",062-574-3543
광주신창행운점,광주광역시 광산구 왕버들로251번길 14 (신창동) 1층,062-955-0669
광주수완장덕점,광주광역시 광산구 풍영로 277 (장덕동) 1층,062-952-0088
광주수완점,광주광역시 광산구 장신로 135 (수완동) 1층 109호,062-954-9287
광주매곡점,광주광역시 북구 서하로 96 (매곡동) 1층,062-572-9283
광주수완신가점,"광주광역시 광산구 수등로76번길 15 (신가동, 스타빌) 1층",062-955-9282
광주운암점,광주 북구 운암동 959-2 1층,062-524-8292
광주용봉비엔날레점,광주 북구 용봉동 1091-4번지 엠타워 103호,062-522-9285
전남대후문점,광주광역시 북구 우치로100번길 27 1층(용봉동),062-262-9282
광주하남점,광주광역시 광산구 하남대로54번안길 3 (하남동) ,062-953-9283
전남대정문점,광주광역시 북구 자미로66번길 8 (신안동) 1층,062-525-0731
두암사랑점,"광주광역시 북구 삼정로 143 (두암동, 송산아파트) 102",062-251-9280
광주운남점,광주 광산구 운남동 목련로 153번길 31 1층,062-959-9282
화정타운점,광주광역시 서구 내방로353번길 5 1층 104호(화정동),062-352-1415
광주쌍촌점,광주광역시 서구 내방로240번길 5 (쌍촌동) 1층,062-374-9592
광주치평본점,"광주광역시 서구 상무자유로 173 치평동,1,2층",062-384-9282
광주상무점,"광주광역시 서구 상무중앙로 57 (치평동, 상무중흥S클래스상가) ",062-382-9592
화정스타점,광주 서구 화정동 1334 101호,062-363-8292
광주화정점,광주광역시 서구 염화로 122 (화정동) 1층,062-382-9050
광주백운점,광주광역시 남구 백운로 91-2 (백운동) 104(1층),062-400-8292
선운지구점,"광주 광산구 선운로20번길 60 (선암동, 1층)",062-941-5333
광주학운점,광주 동구 학동 676-12 보람아파트 상가 103호,062-233-9282
광주풍암점,광주광역시 서구 풍암1로21번길 15-13 (풍암동) 1층,062-651-2112
광주마재점,"광주광역시 서구 화개중앙로 55 (금호동,1층)",062-681-9285
광주풍암점,광주광역시 서구 풍암신암로 36 (풍암동) 1층,062-681-9992
광주봉선점,광주광역시 남구 봉선중앙로 3 ,062-671-7000
진월효덕점,광주광역시 남구 화산로31번길 23 (진월동) 1층 103호(효우빌딩),062-681-9282
광주영암점,전남 영암군 영암읍 중앙로 22-1(1층),061-471-9585
광주목포연산점,전남 목포시 산정동 1778-16,061-272-5999
광주첨단점(치킨앤비어),"광주광역시 광산구 첨단강변로 87번길 5 야스텍타워 206,207호 ",062-973-0000
특수전교육단,경기 광주시 오포읍 매산리 산 117 ,031-760-6110
BBQ경기광주중앙점,경기도 광주시 중앙로 150 (경안동) ,031-765-1477
대전신탄진점,대전 대덕구 신탄진동 121-23,042-933-9995
송강점,대전광역시 유성구 테크노3로 60 (관평동) 1층 115호,042-931-9900
노은2지구점,대전 유성구 반석동 647-7,042-824-9283
노은3지구점,대전광역시 유성구 지족로 283 (지족동) 102호,042-822-9279
대전전민점,대전 유성구 전민동 327-23 ,042-863-8554
대전신성점,대전 유성구 신성동 152-1번지 대림상가131호,042-863-6555
대전노은점,대전 유성구 지족동 893-1 105호,042-477-9282
대전도룡점,"대전광역시 유성구 대덕대로590번길 12-13 1층 103호(도룡동, 가온하이츠빌)",042-863-1880
대전어은점,대전 유성구 어은동 110-6,042-863-9292
대전유성점,대전 유성구 봉명동 563-14 1층 7호,042-825-8595
대전월평점,대전 서구 월평동 227번지 1층,042-488-0078
대전둔산사학연금점,대전광역시 서구 한밭대로 809 (둔산동) 1층,042-483-9282
대전유성상대점,대전광역시 유성구 월드컵대로308번길 13-1 (상대동) 101(상대동),042-823-9983
대전송촌점,대전 대덕구 송촌동 467-1,042-633-7933
대전중리행운점,"대전광역시 대덕구 한밭대로 1141 (중리동, 진성빌딩) ",042-633-9282
대전둔산점,대전광역시 서구 둔산남로105번길 18 (둔산동) 102(둔산동),042-471-9282
대전갈마점,대전 서구 갈마동 1392 1층,042-531-9289
대전탄방행운점,"대전광역시 서구 계룡로571번길 17 (탄방동, 태양빌딩) 1층 103호",0424829282
대전터미널점,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널(동관)) 1층 CE110호",042-636-3711
대전비래점,대전광역시 동구 흥룡로 71번길 91 1층(가양동),042-631-9282
대전성남점,대전 동구 성남동 200-195,042-621-9283
대전가장점,"대전광역시 서구 도산로253번길 51 (내동) 내동,블루존상가106,107호",042-523-9279
대전가양점,대전 동구 가양동 393-4번지,042-626-1138
대전목동점,대전 중구 중촌동 411-1,042-221-2440
대전벽산점,대전 중구 유천동 189-11,042-533-4848
대전배재대점,대전 서구 도마2동 109-26번지,042-534-6685
대전관저점,대전광역시 서구 관저북로51번길 8-20 (관저동) 101호,042-541-8592
대전용운점,대전광역시 동구 용운로 127 ,042-271-7113
대전계룡점,충남 계룡시 엄사면 엄사리 174-2,042-841-9300
관저구봉점,"대전광역시 서구 관저로 48 분산상가동 103호(관저동, 구봉마을7단지)",042-545-9289
대전산성점,대전광역시 중구 대둔산로 407-19 (산성동) 1층,042-583-9982
대전관저느리울점,대전광역시 서구 구봉로 139 (관저동) ,042-546-5002
대전복수점,대전 서구 복수동 612 초록마을아파트2단지상가 112,042-581-9991
대전부사점,대전광역시 중구 보문로67번길 14 (부사동) ,042-223-9945
대전가오점,대전광역시 동구 대전로 448 (가오동) 104호,042-284-9282
대전갈마행운점(올리브카페),"대전광역시 서구 신갈마로 186 상가동 지하1층 112호(갈마동, 갤러리휴리움)",042-531-8282
대전탄방행운점,"대전광역시 서구 계룡로571번길 17 1층 102호(탄방동, 태양빌딩)",042-482-9282
대전중리행운점(가맹전환)(2),대전광역시 대덕구 한밭대로 1141 1층(중리동),042-633-9282
대전한밭야구장점,"대전광역시 중구 대종로 373 (부사동, 한밭야구장3루내야측) ",0000000000
주안캠토,대전광역시 동구 동대전로 151 (자양동) 5층,042-672-7059
울산언양점,울산광역시 울주군 언양읍 남문길 27 ,052-263-1926
울주삼남점,울산광역시 울주군 삼남면 중남1길 2-4 ,052-254-9195
울산천상점,울산광역시 울주군 범서읍 천상중앙길 100-1 ,052-211-9212
울산구영점,울산 울주군 범서읍 구영리 807-3번지 3호,052-248-9806
울산천곡아진점,"울산광역시 북구 달천로 50 (달천동, 달천아이파크1차) 상가동 B106호",052-292-9288
울산매곡중산점,울산 북구 매곡동 474-1번지 H프라자 1-109,052-295-3012
울산호계신천점,울산광역시 북구 호계9길 15 1층(호계동),052-297-9279
울산무거점,울산 남구 무거동 1550-5번지,052-224-3011
우정혁신점,울산광역시 중구 종가4길 15 (유곡동) 오성프라자1층(울산우정혁신도시근생9블럭1-2롯트)),052-243-8292
울산성안혁신점,울산광역시 중구 성안로 156 (성안동) 1층,052-243-8298
울산우정점,울산 중구 우정동 436-117번지,052-244-9975
울산옥동점,울산광역시 남구 문수로 359 (옥동) ,052-258-8109
울산병영행운점,울산광역시 중구 병영로 17 (남외동) ,052-292-1799
울산화봉연암점,울산광역시 북구 두부곡4길 36 ,052-287-9255
울산블루마시티점,"울산광역시 북구 산하중앙2로 281 (산하동) , 204호",052-292-9244
울산반구점,울산광역시 중구 화합로 365 (반구동) 1층(반구동),052-294-3600
울산남외점,울산광역시 중구 남외1길 25 (남외동) ,052-296-9592
울산현대달동본점,울산광역시 남구 중앙로128번길 65 (달동) ,052-911-7296
울산삼산점,울산 남구 달동 1351-1 현우상가 102,052-266-8289
울산야음점,울산광역시 남구 중앙로48번길 5 (신정동) ,052-274-9293
울산명촌점,"울산광역시 북구 명촌11길 12 (명촌동,123B3L1층)",052-288-6688
울산염포양정점,울산광역시 북구 염포로 669(성원상떼빌) 상가동 108호,052-287-9284
울산남목점,울산광역시 동구 미포1길 20 (동부동) 1층,052-234-9247
울산남창점,울산광역시 울주군 온양읍 대운길 21 (1층),052-238-1191
울산덕신점,울산광역시 울주군 온산읍 신온9길 61 1층,052-237-0277
울산전하점,울산 동구 전하동 634-5 ,052-232-6333
울산덕하점,울산광역시 울주군 청량읍 상남길 25 상가동동 1층 105호(울주상남골드클래스),052-260-7900
울산신정점(치킨앤비어),"울산광역시 남구 신정로204번길 36 2010호 (신정동,태화강리버테라스)",052-227-8886
울산화정점(4)(올리브카페),울산광역시 동구 학문로 47 (화정동) 1층 (화정동),052-236-9793
여주스타점,경기도 여주군 여주읍 세종로 145-7 ,031-885-9282
여주대점,경기도 여주군 여주읍 세종로 351-6 ,031-884-4455
조치원점,세종특별자치시 조치원읍 섭골길 20 1동 1층 상가,044-867-9498
세종고운점,세종특별자치시 마음로 272-9 (고운동) 강남빌딩 109호,044-867-9282
세종도담점,"세종특별자치시 보듬3로 8-20 (도담동, 세종한신휴시티) 1층 128,129호",044-999-3132
세종아름점,"세종특별자치시 달빛로 109 (아름동, 범지기마을4단지 상가) 412동 101, 101-1호",044-864-8296
세종종촌점,"세종특별자치시 도움3로 159 (종촌동, 가재마을3단지) 상가동 1층 113호",044-862-8800
세종어진도램마을점,"세종특별자치시 도움8로 81 (어진동, 세종일번가) 1동 A-203호",044-863-9592
세종소담점,"세종특별자치시 소담1로 12 (소담동, 지엘플렉스1) 1층 109호",044-864-1422
세종시1호점,"세종특별자치시 누리로 59 A상가 101호,102호(한솔동, 첫마을5단지)",044-998-9282
세종시청점,"세종특별자치시 호려울로 29 (보람동, 세종시드니) 1층105호,106호",044-868-6006
세종나성점(올리브카페),"세종특별자치시 나성동 361-23 (나성동, 디펠리체) 206 ",044-864-7892
구리교문점,경기 구리시 교문동 803,031-563-7676
인창점,"경기 구리시 인창동 640-1 엘지상가, 비비큐치킨",031-556-3392
구리수택점,경기도 구리시 이문안로99번길 24 (수택동) 1층,031-552-9282
과천부림점,경기 과천시 부림동 20-1 일반상가 6호,02-502-3346
다산1동부영점,경기 남양주시 지금동 390-16번지  예전빌딩 1층,031-565-0369
과천점,경기 과천시 별양동 1-3  제일상가 2층 204호,02-502-3640
고양원흥점,"경기도 고양시 덕양구 삼원로 102 (원흥동, 엘에이치원흥도래울마을1단지) 상가동 105호",031-966-9285
미사점,"경기도 하남시 미사강변대로 212 (망월동, 미사센트럴프라자) 1층 120호",031-795-9285
삼송스타점,경기도 고양시 덕양구 세솔로 114-1 1층 101호(삼송동),02-381-7070
위례중앙본점,"경기도 성남시 수정구 위례광장로 311 (창곡동, 위례35단지) 상가동 2층 205호",031-753-8892
위례점,"경기도 성남시 수정구 위례광장로 41 (창곡동) 1층 113호(창곡동,지엠프라자)",031-754-9288
광명철산점,경기 광명시 철산동 241-2 바상가106호,02-2617-9173
광명하안중앙점,"경기도 광명시 하안로 293-10 (하안동, 정산빌딩) ",02-807-0099
광명철산푸르지오,"경기도 광명시 디지털로 24 (철산동, 철산푸르지오하늘채아파트) 113동B125호",02-2619-9288
고양행신가람점,경기도 고양시 덕양구 행신로 351-9 (행신동) 1층,031-970-0808
의정부호원점,경기도 의정부시 평화로190번길 5 (호원동) 2층,031-872-9285
광명하안점,"경기도 광명시 가림로 54-11 (하안동, 하안주공아파트5단지) 일반상가 107호)",02-898-9031
성남신흥점,경기 성남시 수정구 산성동 1466,031-748-7626
햇빛점,경기 고양시 덕양구 행신동 948-1,031-938-9210
샘터행복점,"경기도 고양시 덕양구 중앙로557번길 7-20 (행신동, 주공프라자) 1층 103호",031-974-9288
무원점,경기 고양시 덕양구 행신동 720,031-973-2526
성남수진점,경기 성남시 수정구 수진동 3395-2번지 1층,031-722-0337
석수역점,"경기도 안양시 만안구 연현로 103 1층 107호 (석수동,석수두산위브상가)",031-474-0303
광명본점,경기 광명시 광명7동 720-5   1층,02-2614-3080
하남풍산행복점,경기 하남시 덕풍3동 811-3,031-792-9268
덕소진도점,경기 남양주시 와부읍 덕소리 537-3번지 진도A 상가,031-521-0015
통일스타점,경기도 안양시 동안구 평촌대로427번길 60-8 (비산동) ,031-421-2806
화정점,경기 고양시 덕양구 화정동 900-14,031-969-5608
성남중앙점,경기도 성남시 중원구 광명로 242-3 (중앙동) 1층,031-746-9944
성남금광점,경기 성남시 중원구 금광동 2889 1층,031-745-9999
안양관양점,경기 안양시 동안구 관양동 1387-23 지상1층,031-385-5330
화정별빛마을점,경기 고양시 덕양구 화정2동 946,031-978-5757
장흥일영점,"경기도 양주시 장흥면 호국로 156 나동 2층 104호,105호",031-855-9285
하남점,경기 하남시 신장동 96-3,031-794-4234
안양예술공원점,경기도 안양시 만안구 예술공원로 73 (안양동) 1층,031-464-9992
고양원당점,경기 고양시 덕양구 성사동 720-1번지,031-962-5060
안양인덕원점,경기 안양시 동안구 관양동 1508-5,031-421-6762
안양비산중앙점,경기 안양시 동안구 관양동 1586,031-446-9966
성남시청점,경기 성남시 중원구 여수동 201 103호 ,031-757-9277
부천원종초등점,"경기도 부천시 오정구 삼작로 400 (원종동, 원종시장) 127호(원종동,원종시장)",032-681-8255
부천원종점,"경기 부천시 오정구 원종동 230-5 외1필지대창스페이스106,107호",032-674-0577
금곡점,경기 남양주시 금곡동 430-34번지,031-591-9822
하대원점,경기 성남시 중원구 하대원동 132 ,031-758-9282
의정부신곡중앙점,경기도 의정부시 경의로 196 (신곡동) 1층(신곡동),031-848-7007
안양석수점,경기 안양시 만안구 석수2동 304-23,031-472-9282
고양관산동점,경기도 고양시 덕양구 통일로768번길 19 (관산동) 1층 104호,031-964-9295
광명역점,경기도 광명시 일직로12번길 11 (일직동) 1층 4호,02-897-9285
의왕내손점,경기 의왕시 내손동 652-16,031-423-9285
안양덕천점,경기 안양시 만안구 안양동 1380 주공뜨란채상가 106호,031-444-1500
분당야탑점,경기도 성남시 분당구 야탑동 383-4 1층,031-8017-9282
판교테크노밸리점,"경기도 성남시 분당구 판교역로 231 (삼평동, 에이치스퀘어 에스동) 121호",031-696-7557
서판교산운마을점,"경기도 성남시 분당구 운중로 131 (운중동, 스타식스 메트로) 1층 103호, 104호 (운중동)",031-8016-9294
동판교봇들마을점,경기도 성남시 분당구 동판교로 212 봇들마을6단지아파트 봇들마을가상가 101,031-8016-9233
역곡역점,"경기도 부천시 원미구 부일로 702 (역곡동, 남영아파트) 상가동 105, 106호",032-345-0669
안양충훈본점,"경기도 안양시 만안구 와룡로 21-1 (석수동, 지상1층) ",031-472-4401
안양평촌향촌점,경기 안양시 동안구 평촌동 341-1,031-387-4433
의정부용현점,경기도 의정부시 오목로15번길 24 1층 일부(용현동),031-844-9282
안양코암호텔점,경기 안양시 만안구 안양동 431-10,031-448-7556
안양4점,경기도 안양시 만안구 냉천로 161 (안양동) ,031-444-9285
부천괴안역곡점,"경기 부천시 소사구 범안로 54, 그린홈프라자 204호",032-345-6479
분당아름마을점,"경기도 성남시 분당구 성남대로779번길 48 (이매동,골든프라자106호)",031-706-9234
의정부점,경기 의정부시 의정부동 221-57 ,031-846-9982
의정부가능점,경기도 의정부시 신흥로 346 (가능동) 1층(가능동),031-826-3332
호계플라자,경기 안양시 동안구 호계동 933-25,031-456-9282
의정부신곡점,"경기도 의정부시 금신로 323 (신곡동, 대영프라자빌딩) 1층 108호",031-843-9767
소사시온점,경기도 부천시 소사본동 409-1 (유성메트로) 1층 111호,032-342-1900
의왕갈뫼점,경기 의왕시 내손동 757번지 ,031-459-8592
부천소사본점,경기도 부천시 소사구 소사로  211-2,032-345-9282
분당이매촌점,"경기도 성남시 분당구 서현로 181 (이매동, 이매촌한신아파트) 상가1층103호",031-706-9222
일산백석역점,경기 고양시 일산동구 백석동 1318번지 일산비잔티움1단지상가 106호,031-813-3366
평내1점,"경기도 남양주시 평내로29번안길 34 ,101(평내동,모던빌)",031-592-9205
안양호계점,경기 안양시 동안구 호계동 1002-5,031-458-7221
일산백송점,"경기도 고양시 일산동구 백석로 177 (백석동, 백송마을임광상가)101호",031-906-0335
부천중동본점,경기 부천시 원미구 중동 1100 대원아파트상가동1층 107호,032-651-2629
민락스타점,경기도 의정부시 오목로225번길 89-66 (민락동) 108호,031-851-9779 
김포고촌점,경기도 김포시 고촌읍 은행영사정로5번길 8-27 가동 1층,031-981-7504
부천약대점,경기 부천시 오정구 내동 31-28 효마을타운 101-101,032-678-9961
부천미리내점,"경기도 부천시 원미구 조마루로291번길 25 (중동, 센타프라자) 117호",032-321-8985
부천점,경기도 부천시 부일로 462 (심곡동) ,032-651-3046
산본3점,경기 군포시 산본2동 1078번지 1층,031-395-8252
분당수내점,"경기도 성남시 분당구 수내로 74 (수내동, 양지마을금호1단지아파트) 108호",031-711-9282
일산식사지구점,경기도 고양시 일산동구 위시티4로 79 위시티일산블루밍3단지아파트 203,031-966-9279
백석2점,경기도 고양시 일산동구 중앙로 1123 흰돌마을2단지아파트 백상가동 1층 140호,031-905-8856
금정점,경기도 군포시 산본동 1036-2 화남상가 101-102,031-392-7292
