name,addr,tel
지사캠퍼스,지사동/과학산단로334번길,051-971-0470
부곡캠퍼스,부곡동/동부곡로6번길,051-515-9758
금사캠퍼스,서동/금사로,051-527-0533
기장캠퍼스,기장읍/차성로326번길,051-724-1455
가동캠퍼스,정관읍/가동3로,051-728-6997
동명캠퍼스,감만동/우암로2번길,051-633-9578
대연혁신캠퍼스,대연동/수영로,051-623-0505
문현캠퍼스,문현동/전포대로,051-636-1717
메트로캠퍼스,용호동/분포로,051-626-0549
수정캠퍼스,수정동/수정중로,051-464-1612
낙민캠퍼스,낙민동/충렬대로272번길,051-554-2151
금강캠퍼스,사직동/아시아드대로195번길,051-501-3350
충렬캠퍼스,안락동/안락로,051-783-1105
개금캠퍼스,개금동/복지로13번길,051-894-7300
동원캠퍼스,부암동/백양산로53번길,051-805-0579
양성캠퍼스,양정동/범양로126번길,051-867-4650
연지캠퍼스,연지동/새싹로,051-805-3456
성북캠퍼스,전포동/황령대로,051-808-5070
성지캠퍼스,전포동/전포대로298번길,051-803-0584
초읍캠퍼스,초읍동/성지로,051-809-0402
구남캠퍼스,구포동/백양대로,051-336-0470
금명캠퍼스,금곡동/화명신도시로,051-362-3832
덕양캠퍼스,만덕동/만덕3로16번길,051-341-4703
만덕캠퍼스,만덕동/덕천로,051-341-0579
화명3캠퍼스,화명동/학사로17번가길,051-343-0582
구학캠퍼스,학장동/학감대로,051-313-5332
학진캠퍼스,학장동/대동로,051-312-0582
사하캠퍼스,괴정동/낙동대로,051-203-0579
다대캠퍼스,다대동/다대로429번길,051-263-0581
당리캠퍼스,당리동/승학로,051-202-1602
동산캠퍼스,장림동/장림번영로,051-262-0017
하단중앙캠퍼스,하단동/하신중앙로,051-207-6606
대신캠퍼스,서대신동2가/구덕로321번길,051-248-0579
광안캠퍼스,광안동/광안로,051-757-7575
수영캠퍼스,광안동/광서로16번길,051-758-1800
남천캠퍼스,남천동/남천동로,051-612-0579
수미캠퍼스,망미동/연수로,051-756-2442
연산캠퍼스,연산동/월드컵대로3번길,051-853-6363
연신캠퍼스,연산동/신금로,051-852-0542
동삼캠퍼스,동삼동/와치로,051-405-4050
대교캠퍼스,봉래동3가/대교로2번길,051-416-3084
운봉캠퍼스,반송동/신반송로,051-543-0580
재송캠퍼스,재송동/재반로,051-781-6222
해운대캠퍼스,좌동/해운대로,051-701-0522
푸른솔캠퍼스,나운동/서수송1길,063-464-7733
아리울캠퍼스,수송동/수송로,063-910-7733
도통캠퍼스,도통동/춘향로,063-636-0522
무주캠퍼스,무주읍/한수로1길,063-322-2300
고산캠퍼스,고산면/고산로,063-263-4096
첨단지구캠퍼스,봉동읍/둔산1로,063-262-0582
삼례캠퍼스,삼례읍/삼례로,063-714-3999
신리캠퍼스,상관면/신리로,063-281-0105
배산캠퍼스,모현동1가/선화로1길,063-918-6655
어양캠퍼스,어양동/하나로6길,063-831-0521
영등캠퍼스,영등동/고봉로32길,063-723-3030
에코시티캠퍼스,덕진구/,063-241-0522
하가캠퍼스,덕진동2가/가련산로,063-902-0300
양현캠퍼스,만성동/만성중앙로,063-211-1110
솔내캠퍼스,송천동1가/두간로,063-277-0522
오신캠퍼스,송천동2가/천마산로,063-904-5566
동산캠퍼스,여의동/쪽구름로,063-214-3939
아중캠퍼스,인후동1가/무삼지로,063-715-0582
안골캠퍼스,인후동1가/심방죽2길,063-904-4620
만수캠퍼스,호성동1가/호성3길,063-244-2593
서학캠퍼스,동서학동/장승배기로,063-715-0077
용흥캠퍼스,삼천동1가/삼천천변2길,063-229-5885
서신캠퍼스,서신동/당산로,063-277-9077
서일캠퍼스,서신동/서신로,063-276-0509
화산캠퍼스,중화산동2가/서원로,063-715-0055
평화캠퍼스,평화동1가/모악로,063-715-0579
지곡캠퍼스,평화동2가/소대배기로,063-228-3196
강변캠퍼스,효자동1가/용리로,063-222-8370
효자캠퍼스,효자동1가/백제대로,063-228-4402
휴먼캠퍼스,효자동2가/호암로,063-901-4000
서곡캠퍼스,효자동3가/세내로,063-278-9774
상동캠퍼스,상동/학산로,063-538-0582
수성캠퍼스,수성동/수성로,063-537-0582
강진캠퍼스,강진읍/서성2길,061-432-8887
고흥캠퍼스,고흥읍/터미널길,061-833-0509
마동캠퍼스,마동/사동로,061-791-8841
남평캠퍼스,남평읍/남평1로,061-331-9666
삼학캠퍼스,산정동/자유로,061-245-0992
애향캠퍼스,옥암동/당가두로,061-287-0533
하당예솔캠퍼스,옥암동/옥암로,061-284-0211
이로캠퍼스,용해동/이로로9번길,061-272-8815
무안캠퍼스,무안읍/성내2길,061-454-5252
남악캠퍼스,삼향읍/남악4로82번길,061-247-2600
남산캠퍼스,남정동/남산로,061-744-1119
연향글로벌캠퍼스,연향동/연향1로,061-721-4121
금당두드림캠퍼스,해룡면/조례못등3길,061-908-1082
신대두드림캠퍼스,해룡면/좌야로,061-727-1082
여문캠퍼스,문수동/여문2로,061-655-0550
미평캠퍼스,미평동/미평로,061-652-2300
도원캠퍼스,선원동/도원로,061-692-0594
신기캠퍼스,신기동/쌍봉로,061-682-1148
영광캠퍼스,영광읍/물무로2길,061-352-3907
삼호한마음캠퍼스,삼호읍/신항로,061-461-0579
완도고금캠퍼스,고금면/고금동로2번길,061-552-2938
진도캠퍼스,진도읍/성내길,061-544-9452
함평캠퍼스,함평읍/광남길,061-323-2915
화순캠퍼스,화순읍/중앙로,061-374-8205
선운캠퍼스,선암동/선운중앙로,062-962-0520
수문캠퍼스,신창동/신창로,062-959-0577
신창캠퍼스,신창동/왕버들로251번길,062-962-0581
첨단봉산캠퍼스,월계동/월계로,062-973-0582
운남최고캠퍼스,월곡동/사암로340번길,062-954-0599
수완성덕캠퍼스,장덕동/장덕로,062-954-0500
하남2지구캠퍼스,하남동/손재로110번길,062-956-0582
수완제일캠퍼스,흑석동/풍영로145번길,062-956-0585
대성캠퍼스,서동/중앙로,062-522-4645
대영캠퍼스,동림동/동림용산로,062-526-0979
두암예일캠퍼스,두암동/군왕로51번길,062-523-7388
두암캠퍼스,두암동/삼정로,062-264-6449
매곡캠퍼스,매곡동/매곡로,062-573-0552
문흥캠퍼스,문흥동/서하로,062-265-7905
첨단신용캠퍼스,신용동/첨단연신로107번길,062-572-0585
연제캠퍼스,연제동/양일로,062-576-8805
운암대자캠퍼스,운암동/대자로,062-527-7905
일곡캠퍼스,일곡동/설죽로,062-571-0525
광천캠퍼스,광천동/화운로304번길,062-368-0509
화개캠퍼스,금호동/화개중앙로,062-682-8900
동천캠퍼스,동천동/유림로98번길,062-714-2210
금호캠퍼스,쌍촌동/운천로162번길,062-371-0981
유덕캠퍼스,유촌동/상무버들로,062-383-0504
화정남캠퍼스,화정동/염화로,062-371-0588
화정캠퍼스,화정동/월드컵4강로112번길,062-375-5327
대정캠퍼스,대정읍/동일하모로,064-792-0582
중문캠퍼스,중문동/천제연로207번길,064-738-9870
노형캠퍼스,노형동/수덕5길,064-745-0581
북노형캠퍼스,노형동/수덕로,064-747-0533
도남캠퍼스,도남동/연삼로,064-724-0543
도련캠퍼스,도련이동/삼봉로,064-726-8913
신광캠퍼스,연동/성신로,064-749-0582
한라캠퍼스,연동/연화로,064-747-2612
외도캠퍼스,외도일동/우정로8길,064-749-0533
드림캠퍼스,이도이동/승천로,064-751-0408
함덕캠퍼스,조천읍/함덕22길,064-784-2613
